report_date,region,stores,feature_rate,activity_index,last_week_feature,last_year_feature,last_week_activity,last_year_activity
2018-11-09,Hawaii,100,88.5,162.0,83.2,64.6,169.0,209.0
2018-11-09,Midwest,6100,78.3,4170.0,61.0,82.8,4954.0,6358.0
2018-11-09,National,29100,78.3,53574.0,64.4,80.7,52491.0,46362.0
2018-11-09,Northeast,5500,82.2,10641.0,71.2,60.0,9071.0,6956.0
2018-11-09,Northwest,1300,92.3,1871.0,81.3,81.6,1833.0,2316.0
2018-11-09,Southcentral,4900,81.7,4905.0,54.9,89.1,5445.0,6686.0
2018-11-09,Southeast,7400,68.6,7821.0,61.0,87.7,8874.0,7218.0
2018-11-09,Southwest,3800,84.3,6937.0,73.5,83.6,7890.0,5297.0
2018-11-16,Alaska,100,91.4,88.0,91.4,54.8,41.0,64.0
2018-11-16,Hawaii,100,48.7,86.0,88.5,69.9,162.0,111.0
2018-11-16,Midwest,6100,53.9,3250.0,78.3,64.1,4170.0,4640.0
2018-11-16,National,29100,63.4,44886.0,78.3,70.1,53574.0,43023.0
2018-11-16,Northeast,5500,70.2,6769.0,82.2,83.4,10641.0,11811.0
2018-11-16,Northwest,1300,90.4,1460.0,92.3,47.3,1871.0,1141.0
2018-11-16,Southcentral,4900,65.9,4037.0,81.7,79.5,4905.0,4358.0
2018-11-16,Southeast,7400,58.8,8286.0,68.6,73.5,7821.0,6318.0
2018-11-16,Southwest,3800,66.0,5420.0,84.3,49.7,6937.0,3811.0
2018-11-23,Alaska,100,50.5,32.0,91.4,46.2,88.0,34.0
2018-11-23,Hawaii,100,35.4,3.0,48.7,59.3,86.0,93.0
2018-11-23,Midwest,6100,27.7,1737.0,53.9,41.0,3250.0,3153.0
2018-11-23,National,29100,34.7,25458.0,63.4,36.9,44886.0,29433.0
2018-11-23,Northeast,5500,29.4,3403.0,70.2,35.2,6769.0,7272.0
2018-11-23,Northwest,1300,76.1,1404.0,90.4,36.7,1460.0,736.0
2018-11-23,Southcentral,4900,32.9,1564.0,65.9,52.6,4037.0,3003.0
2018-11-23,Southeast,7400,28.3,4348.0,58.8,28.6,8286.0,4515.0
2018-11-23,Southwest,3800,56.0,4100.0,66.0,27.1,5420.0,3342.0
2018-11-30,Alaska,100,71.0,67.0,50.5,46.2,32.0,95.0
2018-11-30,Hawaii,100,77.9,248.0,35.4,83.2,3.0,268.0
2018-11-30,Midwest,6100,66.9,4980.0,27.7,52.6,1737.0,5525.0
2018-11-30,National,29100,68.2,57156.0,34.7,62.9,25458.0,50493.0
2018-11-30,Northeast,5500,76.2,9909.0,29.4,77.6,3403.0,10462.0
2018-11-30,Northwest,1300,79.2,1204.0,76.1,62.1,1404.0,1623.0
2018-11-30,Southcentral,4900,58.8,5790.0,32.9,61.1,1564.0,6544.0
2018-11-30,Southeast,7400,65.2,9877.0,28.3,59.1,4348.0,6597.0
2018-11-30,Southwest,3800,73.8,7257.0,56.0,68.3,4100.0,5186.0
2018-12-07,Alaska,100,81.7,202.0,71.0,46.2,67.0,104.0
2018-12-07,Hawaii,100,89.4,157.0,77.9,84.1,248.0,210.0
2018-12-07,Midwest,6100,73.8,5866.0,66.9,69.4,4980.0,6986.0
2018-12-07,National,29100,79.3,65412.0,68.2,72.7,57156.0,54439.0
2018-12-07,Northeast,5500,79.6,8431.0,76.2,87.2,9909.0,13770.0
2018-12-07,Northwest,1300,92.1,1765.0,79.2,69.3,1204.0,1939.0
2018-12-07,Southcentral,4900,87.7,9757.0,58.8,73.6,5790.0,6739.0
2018-12-07,Southeast,7400,72.2,8972.0,65.2,67.2,9877.0,7038.0
2018-12-07,Southwest,3800,87.7,8281.0,73.8,68.3,7257.0,3611.0
2018-12-14,Alaska,100,87.1,149.0,81.7,46.2,202.0,115.0
2018-12-14,Hawaii,100,85.8,232.0,89.4,84.1,157.0,272.0
2018-12-14,Midwest,6100,63.2,4392.0,73.8,66.6,5866.0,4822.0
2018-12-14,National,29100,69.0,47628.0,79.3,68.4,65412.0,45879.0
2018-12-14,Northeast,5500,73.4,9183.0,79.6,85.7,8431.0,11875.0
2018-12-14,Northwest,1300,68.6,2064.0,92.1,61.9,1765.0,1598.0
2018-12-14,Southcentral,4900,71.6,4772.0,87.7,62.3,9757.0,4287.0
2018-12-14,Southeast,7400,64.6,5005.0,72.2,66.4,8972.0,5622.0
2018-12-14,Southwest,3800,78.2,7325.0,87.7,60.2,8281.0,5002.0
2018-12-21,Alaska,100,48.4,89.0,87.1,47.3,149.0,65.0
2018-12-21,Hawaii,100,75.2,194.0,85.8,83.2,232.0,254.0
2018-12-21,Midwest,6100,40.4,2782.0,63.2,50.3,4392.0,5265.0
2018-12-21,National,29100,47.0,28982.0,69.0,56.0,47628.0,43342.0
2018-12-21,Northeast,5500,42.0,3784.0,73.4,69.1,9183.0,10831.0
2018-12-21,Northwest,1300,49.0,508.0,68.6,61.6,2064.0,1309.0
2018-12-21,Southcentral,4900,42.7,2501.0,71.6,46.6,4772.0,3732.0
2018-12-21,Southeast,7400,49.2,4001.0,64.6,57.4,5005.0,5905.0
2018-12-21,Southwest,3800,64.5,5954.0,78.2,53.0,7325.0,4022.0
2018-12-28,Alaska,100,54.8,132.0,48.4,54.8,89.0,117.0
2018-12-28,Hawaii,100,54.0,189.0,75.2,93.8,194.0,457.0
2018-12-28,Midwest,6100,31.5,2575.0,40.4,83.2,2782.0,5924.0
2018-12-28,National,29100,49.1,39162.0,47.0,77.2,28982.0,58620.0
2018-12-28,Northeast,5500,35.1,3146.0,42.0,83.2,3784.0,12578.0
2018-12-28,Northwest,1300,66.6,1435.0,49.0,74.5,508.0,2093.0
2018-12-28,Southcentral,4900,55.0,3694.0,42.7,71.4,2501.0,5743.0
2018-12-28,Southeast,7400,54.8,8874.0,49.2,77.7,4001.0,5259.0
2018-12-28,Southwest,3800,71.1,5315.0,64.5,66.3,5954.0,4786.0
2019-01-04,Alaska,100,63.4,68.0,54.8,51.6,132.0,63.0
2019-01-04,Hawaii,100,64.6,141.0,54.0,93.8,189.0,239.0
2019-01-04,Midwest,6100,68.5,5233.0,31.5,75.9,2575.0,7752.0
2019-01-04,National,29100,72.3,55203.0,49.1,77.0,39162.0,67169.0
2019-01-04,Northeast,5500,56.3,4090.0,35.1,79.3,3146.0,14634.0
2019-01-04,Northwest,1300,87.1,1489.0,66.6,76.5,1435.0,1914.0
2019-01-04,Southcentral,4900,80.1,7390.0,55.0,77.4,3694.0,7898.0
2019-01-04,Southeast,7400,75.9,8290.0,54.8,74.8,8874.0,6602.0
2019-01-04,Southwest,3800,78.4,6211.0,71.1,79.9,5315.0,6400.0
2019-01-11,Alaska,100,93.0,122.0,63.4,76.3,68.0,147.0
2019-01-11,Hawaii,100,94.0,187.0,64.6,81.4,141.0,346.0
2019-01-11,Midwest,6100,94.8,9467.0,68.5,70.2,5233.0,7341.0
2019-01-11,National,29200,89.3,64896.0,72.3,72.5,55203.0,58299.0
2019-01-11,Northeast,5500,91.1,10416.0,56.3,86.4,4090.0,15803.0
2019-01-11,Northwest,1300,92.2,3313.0,87.1,72.8,1489.0,2591.0
2019-01-11,Southcentral,4900,81.9,7943.0,80.1,71.5,7390.0,5931.0
2019-01-11,Southeast,7400,91.5,10836.0,75.9,67.2,8290.0,5897.0
2019-01-11,Southwest,3800,81.6,4928.0,78.4,67.3,6211.0,7825.0
2019-01-18,Alaska,100,90.0,176.0,93.0,76.3,122.0,152.0
2019-01-18,Hawaii,100,81.9,89.0,94.0,80.5,187.0,311.0
2019-01-18,Midwest,6100,68.6,4968.0,94.8,63.6,9467.0,5070.0
2019-01-18,National,29200,74.0,50834.0,89.3,61.5,64896.0,50784.0
2019-01-18,Northeast,5500,88.0,9737.0,91.1,69.4,10416.0,9795.0
2019-01-18,Northwest,1300,85.5,4036.0,92.2,65.1,3313.0,2023.0
2019-01-18,Southcentral,4900,71.6,4860.0,81.9,60.9,7943.0,7620.0
2019-01-18,Southeast,7400,61.4,5003.0,91.5,49.0,10836.0,5399.0
2019-01-18,Southwest,3800,85.0,3094.0,81.6,70.4,4928.0,7886.0
2019-01-25,Alaska,100,65.0,185.0,90.0,54.8,176.0,90.0
2019-01-25,Hawaii,100,69.5,80.0,81.9,86.7,89.0,111.0
2019-01-25,Midwest,6100,68.0,5202.0,68.6,64.8,4968.0,7578.0
2019-01-25,National,29200,67.4,43139.0,74.0,66.6,50834.0,59166.0
2019-01-25,Northeast,5500,70.9,7046.0,88.0,83.0,9737.0,16717.0
2019-01-25,Northwest,1300,75.0,4890.0,85.5,53.2,4036.0,1473.0
2019-01-25,Southcentral,4900,58.2,4306.0,71.6,72.9,4860.0,5661.0
2019-01-25,Southeast,7400,69.2,3990.0,61.4,51.6,5003.0,8108.0
2019-01-25,Southwest,3800,67.3,5640.0,85.0,71.3,3094.0,5642.0
2019-02-01,Alaska,100,83.0,138.0,65.0,76.3,185.0,154.0
2019-02-01,Hawaii,100,54.3,114.0,69.5,89.4,80.0,418.0
2019-02-01,Midwest,6100,71.3,7208.0,68.0,67.2,5202.0,7225.0
2019-02-01,National,29200,67.7,66399.0,67.4,72.1,43139.0,67347.0
2019-02-01,Northeast,5500,82.5,9220.0,70.9,86.4,7046.0,13078.0
2019-02-01,Northwest,1300,76.7,5001.0,75.0,50.1,4890.0,1448.0
2019-02-01,Southcentral,4900,63.1,4382.0,58.2,73.7,4306.0,6309.0
2019-02-01,Southeast,7400,57.6,7743.0,69.2,66.6,3990.0,6441.0
2019-02-01,Southwest,3800,63.2,4428.0,67.3,75.4,5640.0,5231.0
2019-02-08,Alaska,100,84.0,103.0,83.0,54.8,138.0,91.0
2019-02-08,Hawaii,100,60.0,70.0,54.3,92.0,114.0,387.0
2019-02-08,Midwest,6100,89.8,9396.0,71.3,79.3,7208.0,7000.0
2019-02-08,National,29200,87.9,60585.0,67.7,84.5,66399.0,63975.0
2019-02-08,Northeast,5500,86.7,9849.0,82.5,87.4,9220.0,13582.0
2019-02-08,Northwest,1300,87.0,2597.0,76.7,58.5,5001.0,1633.0
2019-02-08,Southcentral,4900,89.7,4507.0,63.1,92.5,4382.0,7525.0
2019-02-08,Southeast,7400,92.6,9994.0,57.6,86.6,7743.0,8914.0
2019-02-08,Southwest,3800,76.3,3939.0,63.2,83.8,4428.0,4952.0
2019-02-15,Alaska,100,97.0,118.0,84.0,46.2,103.0,89.0
2019-02-15,Hawaii,100,57.1,50.0,60.0,77.9,70.0,303.0
2019-02-15,Midwest,6100,89.1,6702.0,89.8,60.4,9396.0,6955.0
2019-02-15,National,29200,86.0,56141.0,87.9,64.3,60585.0,67904.0
2019-02-15,Northeast,5500,87.9,9144.0,86.7,78.0,9849.0,13413.0
2019-02-15,Northwest,1300,87.3,4381.0,87.0,43.3,2597.0,1532.0
2019-02-15,Southcentral,4900,82.5,5401.0,89.7,64.3,4507.0,8297.0
2019-02-15,Southeast,7400,86.5,7121.0,92.6,61.2,9994.0,8784.0
2019-02-15,Southwest,3800,82.0,6180.0,76.3,64.1,3939.0,8245.0
2019-02-22,Alaska,100,80.0,102.0,97.0,54.8,118.0,79.0
2019-02-22,Hawaii,100,50.5,200.0,57.1,96.5,50.0,197.0
2019-02-22,Midwest,6100,73.8,6567.0,89.1,62.6,6702.0,6557.0
2019-02-22,National,29200,72.2,45883.0,86.0,75.9,56141.0,58785.0
2019-02-22,Northeast,5500,81.6,9829.0,87.9,76.9,9144.0,14463.0
2019-02-22,Northwest,1300,72.6,1609.0,87.3,57.0,4381.0,2247.0
2019-02-22,Southcentral,4900,61.8,5701.0,82.5,85.1,5401.0,8284.0
2019-02-22,Southeast,7400,76.2,7727.0,86.5,82.1,7121.0,7696.0
2019-02-22,Southwest,3800,61.7,2988.0,82.0,78.0,6180.0,4932.0
2019-03-01,Alaska,100,78.0,137.0,80.0,54.8,102.0,49.0
2019-03-01,Hawaii,100,47.6,208.0,50.5,100.0,200.0,309.0
2019-03-01,Midwest,6100,74.9,8367.0,73.8,79.9,6567.0,7125.0
2019-03-01,National,29200,65.3,51366.0,72.2,81.2,45883.0,57447.0
2019-03-01,Northeast,5500,80.1,9589.0,81.6,92.6,9829.0,12041.0
2019-03-01,Northwest,1300,76.8,3255.0,72.6,62.6,1609.0,2380.0
2019-03-01,Southcentral,4900,59.3,4813.0,61.8,93.3,5701.0,8603.0
2019-03-01,Southeast,7400,47.4,9199.0,76.2,67.9,7727.0,7162.0
2019-03-01,Southwest,3800,67.0,3889.0,61.7,83.4,2988.0,5333.0
2019-03-08,Alaska,100,90.0,171.0,78.0,71.0,137.0,86.0
2019-03-08,Hawaii,100,60.0,190.0,47.6,91.2,208.0,162.0
2019-03-08,Midwest,6100,74.0,6733.0,74.9,75.7,8367.0,9228.0
2019-03-08,National,29200,84.4,54262.0,65.3,75.9,51366.0,70924.0
2019-03-08,Northeast,5500,89.4,8486.0,80.1,78.5,9589.0,13638.0
2019-03-08,Northwest,1300,89.2,2193.0,76.8,75.9,3255.0,1548.0
2019-03-08,Southcentral,4900,84.8,4271.0,59.3,70.0,4813.0,8311.0
2019-03-08,Southeast,7400,88.2,7600.0,47.4,76.0,9199.0,13084.0
2019-03-08,Southwest,3800,85.0,5058.0,67.0,79.4,3889.0,8007.0
2019-03-15,Alaska,100,100.0,25.0,90.0,73.1,171.0,86.0
2019-03-15,Hawaii,100,62.9,190.0,60.0,89.4,190.0,266.0
2019-03-15,Midwest,6100,76.0,4663.0,74.0,84.3,6733.0,7993.0
2019-03-15,National,29200,87.7,52831.0,84.4,74.7,54262.0,59797.0
2019-03-15,Northeast,5500,89.0,12776.0,89.4,83.1,8486.0,11930.0
2019-03-15,Northwest,1300,92.9,3118.0,89.2,77.8,2193.0,1239.0
2019-03-15,Southcentral,4900,93.5,5306.0,84.8,68.5,4271.0,7174.0
2019-03-15,Southeast,7400,94.1,7134.0,88.2,60.0,7600.0,10918.0
2019-03-15,Southwest,3800,83.2,3223.0,85.0,87.1,5058.0,5976.0
2019-03-22,Alaska,100,75.0,141.0,100.0,73.1,25.0,146.0
2019-03-22,Hawaii,100,82.9,112.0,62.9,50.4,190.0,243.0
2019-03-22,Midwest,6100,87.9,5324.0,76.0,42.8,4663.0,4562.0
2019-03-22,National,29200,82.4,49881.0,87.7,51.4,52831.0,51008.0
2019-03-22,Northeast,5500,87.4,8296.0,89.0,68.1,12776.0,6430.0
2019-03-22,Northwest,1300,89.2,1399.0,92.9,77.6,3118.0,1455.0
2019-03-22,Southcentral,4900,68.0,3572.0,93.5,33.9,5306.0,6130.0
2019-03-22,Southeast,7400,82.6,10228.0,94.1,42.6,7134.0,9354.0
2019-03-22,Southwest,3800,82.4,3917.0,83.2,75.0,3223.0,4962.0
2019-03-29,Alaska,100,90.0,56.0,75.0,74.2,141.0,113.0
2019-03-29,Hawaii,100,82.9,518.0,82.9,53.1,112.0,189.0
2019-03-29,Midwest,6100,80.0,4894.0,87.9,38.6,5324.0,4952.0
2019-03-29,National,29200,80.5,51837.0,82.4,55.3,49881.0,43241.0
2019-03-29,Northeast,5500,85.5,9695.0,87.4,62.8,8296.0,8881.0
2019-03-29,Northwest,1300,84.9,400.0,89.2,55.8,1399.0,560.0
2019-03-29,Southcentral,4900,86.6,7362.0,68.0,56.7,3572.0,4948.0
2019-03-29,Southeast,7400,69.7,6549.0,82.6,54.5,10228.0,7684.0
2019-03-29,Southwest,3800,85.1,3649.0,82.4,71.3,3917.0,5554.0
2019-04-05,Alaska,100,73.0,102.0,90.0,73.1,56.0,99.0
2019-04-05,Hawaii,100,66.7,207.0,82.9,91.2,518.0,315.0
2019-04-05,Midwest,6100,75.5,6334.0,80.0,69.1,4894.0,5575.0
2019-04-05,National,29200,84.4,65634.0,80.5,74.8,51837.0,61204.0
2019-04-05,Northeast,5500,88.1,8076.0,85.5,74.2,9695.0,8375.0
2019-04-05,Northwest,1300,88.0,2264.0,84.9,80.6,400.0,1620.0
2019-04-05,Southcentral,4900,82.2,8627.0,86.6,84.1,7362.0,9646.0
2019-04-05,Southeast,7400,88.6,13168.0,69.7,68.2,6549.0,17299.0
2019-04-05,Southwest,3800,87.2,5392.0,85.1,85.1,3649.0,6247.0
2019-04-12,Alaska,100,79.0,90.0,73.0,54.8,102.0,143.0
2019-04-12,Hawaii,100,82.9,372.0,66.7,88.5,207.0,144.0
2019-04-12,Midwest,6100,83.1,6956.0,75.5,83.1,6334.0,6931.0
2019-04-12,National,29200,83.6,46486.0,84.4,81.6,65634.0,59430.0
2019-04-12,Northeast,5500,81.1,6022.0,88.1,84.9,8076.0,10282.0
2019-04-12,Northwest,1300,89.6,1698.0,88.0,90.3,2264.0,1216.0
2019-04-12,Southcentral,4900,80.7,6217.0,82.2,87.2,8627.0,8390.0
2019-04-12,Southeast,7400,87.8,5983.0,88.6,74.3,13168.0,10859.0
2019-04-12,Southwest,3800,81.3,2520.0,87.2,80.9,5392.0,5196.0
2019-04-19,Alaska,100,65.0,113.0,79.0,46.2,90.0,148.0
2019-04-19,Hawaii,100,73.3,183.0,82.9,89.4,372.0,146.0
2019-04-19,Midwest,6100,58.5,5425.0,83.1,65.4,6956.0,8214.0
2019-04-19,National,29200,62.8,41147.0,83.6,72.3,46486.0,59472.0
2019-04-19,Northeast,5500,70.7,7252.0,81.1,80.0,6022.0,11395.0
2019-04-19,Northwest,1300,74.2,2511.0,89.6,86.1,1698.0,957.0
2019-04-19,Southcentral,4900,53.9,5059.0,80.7,70.9,6217.0,6607.0
2019-04-19,Southeast,7400,59.5,4909.0,87.8,66.9,5983.0,12057.0
2019-04-19,Southwest,3800,71.8,4493.0,81.3,81.9,2520.0,5703.0
2019-04-26,Alaska,100,80.0,141.0,65.0,46.2,113.0,98.0
2019-04-26,Hawaii,100,76.2,192.0,73.3,83.2,183.0,246.0
2019-04-26,Midwest,6100,59.8,4650.0,58.5,75.1,5425.0,6318.0
2019-04-26,National,29200,69.4,46647.0,62.8,71.4,41147.0,58112.0
2019-04-26,Northeast,5500,76.4,9537.0,70.7,80.3,7252.0,8418.0
2019-04-26,Northwest,1300,77.2,3530.0,74.2,81.9,2511.0,1690.0
2019-04-26,Southcentral,4900,64.2,5321.0,53.9,66.0,5059.0,6945.0
2019-04-26,Southeast,7400,70.5,10466.0,59.5,65.0,4909.0,14341.0
2019-04-26,Southwest,3800,76.4,3015.0,71.8,70.7,4493.0,6664.0
2019-05-03,Alaska,100,79.0,141.0,80.0,63.4,141.0,90.0
2019-05-03,Hawaii,100,82.9,168.0,76.2,96.5,192.0,273.0
2019-05-03,Midwest,6100,76.7,5782.0,59.8,77.5,4650.0,4905.0
2019-05-03,National,29200,81.7,41998.0,69.4,76.7,46647.0,57660.0
2019-05-03,Northeast,5500,80.9,7271.0,76.4,79.1,9537.0,10207.0
2019-05-03,Northwest,1300,89.7,2532.0,77.2,90.3,3530.0,1787.0
2019-05-03,Southcentral,4900,85.3,3267.0,64.2,86.8,5321.0,4976.0
2019-05-03,Southeast,7400,82.8,5662.0,70.5,62.9,10466.0,7639.0
2019-05-03,Southwest,3800,81.1,3863.0,76.4,84.5,3015.0,6436.0
2019-05-10,Alaska,100,75.0,102.0,79.0,63.4,141.0,25.0
2019-05-10,Hawaii,100,82.9,108.0,82.9,88.5,168.0,109.0
2019-05-10,Midwest,6100,80.4,6047.0,76.7,84.6,5782.0,5212.0
2019-05-10,National,29200,78.1,48197.0,81.7,83.2,41998.0,55265.0
2019-05-10,Northeast,5500,82.2,7277.0,80.9,84.2,7271.0,7651.0
2019-05-10,Northwest,1300,87.1,2304.0,89.7,90.3,2532.0,2392.0
2019-05-10,Southcentral,4900,81.4,5409.0,85.3,88.0,3267.0,5927.0
2019-05-10,Southeast,7400,67.7,6071.0,82.8,76.5,5662.0,8287.0
2019-05-10,Southwest,3800,81.4,2211.0,81.1,86.3,3863.0,7282.0
2019-05-17,Alaska,100,69.0,54.0,75.0,46.2,102.0,71.0
2019-05-17,Hawaii,100,73.3,8.0,82.9,80.5,108.0,268.0
2019-05-17,Midwest,6100,74.2,7006.0,80.4,71.3,6047.0,4864.0
2019-05-17,National,29200,71.0,51710.0,78.1,67.8,48197.0,59986.0
2019-05-17,Northeast,5500,78.9,9342.0,82.2,75.2,7277.0,8357.0
2019-05-17,Northwest,1300,73.8,5275.0,87.1,82.5,2304.0,1582.0
2019-05-17,Southcentral,4900,58.9,2983.0,81.4,67.9,5409.0,5110.0
2019-05-17,Southeast,7400,71.3,5686.0,67.7,54.9,6071.0,11845.0
2019-05-17,Southwest,3800,68.7,5200.0,81.4,75.3,2211.0,7428.0
2019-05-24,Alaska,100,80.0,105.0,69.0,43.0,54.0,127.0
2019-05-24,Hawaii,100,76.2,309.0,73.3,77.9,8.0,264.0
2019-05-24,Midwest,6100,75.5,5518.0,74.2,71.6,7006.0,8228.0
2019-05-24,National,29200,68.0,56011.0,71.0,66.8,51710.0,58925.0
2019-05-24,Northeast,5500,81.5,9247.0,78.9,73.7,9342.0,7414.0
2019-05-24,Northwest,1300,75.9,2046.0,73.8,81.9,5275.0,1260.0
2019-05-24,Southcentral,4900,55.1,3657.0,58.9,59.4,2983.0,6372.0
2019-05-24,Southeast,7400,56.9,7969.0,71.3,57.1,5686.0,8328.0
2019-05-24,Southwest,3800,71.6,3022.0,68.7,75.9,5200.0,6775.0
2019-05-31,Alaska,100,90.0,46.0,80.0,45.2,105.0,82.0
2019-05-31,Hawaii,100,79.0,350.0,76.2,80.5,309.0,265.0
2019-05-31,Midwest,6100,77.4,9148.0,75.5,46.4,5518.0,3936.0
2019-05-31,National,29200,72.1,55703.0,68.0,55.7,56011.0,45437.0
2019-05-31,Northeast,5500,71.7,8120.0,81.5,66.4,9247.0,7786.0
2019-05-31,Northwest,1300,86.8,2155.0,75.9,71.5,2046.0,1052.0
2019-05-31,Southcentral,4900,81.4,6033.0,55.1,61.0,3657.0,4436.0
2019-05-31,Southeast,7400,54.7,6435.0,56.9,42.4,7969.0,6337.0
2019-05-31,Southwest,3800,80.5,5639.0,71.6,72.5,3022.0,5233.0
2019-06-07,Alaska,100,100.0,78.0,90.0,51.6,46.0,59.0
2019-06-07,Hawaii,100,84.8,30.0,79.0,60.2,350.0,180.0
2019-06-07,Midwest,6100,95.9,7528.0,77.4,61.4,9148.0,5694.0
2019-06-07,National,29200,87.6,66289.0,72.1,68.9,55703.0,51398.0
2019-06-07,Northeast,5500,88.2,7436.0,71.7,75.6,8120.0,7977.0
2019-06-07,Northwest,1300,94.5,4195.0,86.8,86.3,2155.0,1050.0
2019-06-07,Southcentral,4900,89.8,8950.0,81.4,66.6,6033.0,6156.0
2019-06-07,Southeast,7400,81.4,10451.0,54.7,66.5,6435.0,9941.0
2019-06-07,Southwest,3800,80.0,5288.0,80.5,74.5,5639.0,6605.0
2019-06-14,Alaska,100,76.0,13.0,100.0,34.4,78.0,11.0
2019-06-14,Hawaii,100,47.6,240.0,84.8,77.9,30.0,169.0
2019-06-14,Midwest,6100,69.3,5010.0,95.9,69.8,7528.0,4195.0
2019-06-14,National,29200,65.5,43864.0,87.6,69.3,66289.0,41758.0
2019-06-14,Northeast,5500,73.2,7447.0,88.2,73.4,7436.0,5501.0
2019-06-14,Northwest,1300,78.4,1848.0,94.5,79.1,4195.0,954.0
2019-06-14,Southcentral,4900,61.4,3385.0,89.8,65.3,8950.0,5185.0
2019-06-14,Southeast,7400,55.5,5776.0,81.4,65.4,10451.0,7088.0
2019-06-14,Southwest,3800,68.8,2520.0,80.0,73.8,5288.0,6126.0
2019-06-21,Alaska,100,86.0,127.0,76.0,35.5,13.0,57.0
2019-06-21,Hawaii,100,34.3,120.0,47.6,75.2,240.0,186.0
2019-06-21,Midwest,6100,82.5,8608.0,69.3,58.8,5010.0,4801.0
2019-06-21,National,29200,78.4,44691.0,65.5,62.9,43864.0,49598.0
2019-06-21,Northeast,5500,82.1,8590.0,73.2,75.1,7447.0,6847.0
2019-06-21,Northwest,1300,84.3,2616.0,78.4,75.8,1848.0,1690.0
2019-06-21,Southcentral,4900,67.0,5086.0,61.4,63.9,3385.0,6048.0
2019-06-21,Southeast,7400,77.5,8406.0,55.5,50.2,5776.0,7701.0
2019-06-21,Southwest,3800,82.2,3293.0,68.8,75.0,2520.0,7739.0
2019-06-28,Alaska,100,68.0,72.0,86.0,84.9,127.0,198.0
2019-06-28,Hawaii,100,50.5,260.0,34.3,77.9,120.0,264.0
2019-06-28,Midwest,6100,76.1,8667.0,82.5,63.9,8608.0,7305.0
2019-06-28,National,29200,72.6,51450.0,78.4,65.6,44691.0,69335.0
2019-06-28,Northeast,5500,78.9,6465.0,82.1,73.5,8590.0,8625.0
2019-06-28,Northwest,1300,78.6,3910.0,84.3,79.8,2616.0,1862.0
2019-06-28,Southcentral,4900,61.0,4470.0,67.0,69.6,5086.0,7650.0
2019-06-28,Southeast,7400,71.7,5248.0,77.5,53.1,8406.0,11833.0
2019-06-28,Southwest,3800,73.4,4565.0,82.2,74.0,3293.0,9609.0
2019-07-05,Alaska,100,71.0,38.0,68.0,76.3,72.0,117.0
2019-07-05,Hawaii,100,57.1,146.0,50.5,47.8,260.0,192.0
2019-07-05,Midwest,6100,72.5,8917.0,76.1,62.6,8667.0,7141.0
2019-07-05,National,29200,81.0,79083.0,72.6,66.8,51450.0,57667.0
2019-07-05,Northeast,5500,78.1,8873.0,78.9,73.0,6465.0,11704.0
2019-07-05,Northwest,1300,85.7,3340.0,78.6,80.9,3910.0,1582.0
2019-07-05,Southcentral,4900,87.9,8186.0,61.0,67.4,4470.0,4482.0
2019-07-05,Southeast,7400,88.5,10620.0,71.7,60.1,5248.0,6742.0
2019-07-05,Southwest,3800,74.7,4858.0,73.4,74.2,4565.0,7955.0
2019-07-12,Alaska,100,97.0,60.0,71.0,79.6,38.0,149.0
2019-07-12,Hawaii,100,79.0,160.0,57.1,93.8,146.0,122.0
2019-07-12,Midwest,6100,87.3,8082.0,72.5,80.1,8917.0,6092.0
2019-07-12,National,29200,85.3,59208.0,81.0,79.0,79083.0,55649.0
2019-07-12,Northeast,5500,85.6,7794.0,78.1,81.8,8873.0,9295.0
2019-07-12,Northwest,1300,88.9,2512.0,85.7,80.1,3340.0,1276.0
2019-07-12,Southcentral,4900,87.9,5609.0,87.9,82.4,8186.0,5777.0
2019-07-12,Southeast,7400,84.8,8271.0,88.5,72.7,10620.0,8449.0
2019-07-12,Southwest,3800,78.1,3697.0,74.7,82.2,4858.0,5432.0
2019-07-19,Alaska,100,80.0,58.0,97.0,84.9,60.0,185.0
2019-07-19,Hawaii,100,50.5,182.0,79.0,77.9,160.0,151.0
2019-07-19,Midwest,6100,71.2,5927.0,87.3,70.1,8082.0,5874.0
2019-07-19,National,29200,70.0,47417.0,85.3,64.1,59208.0,53924.0
2019-07-19,Northeast,5500,79.8,7903.0,85.6,76.9,7794.0,7807.0
2019-07-19,Northwest,1300,80.0,2153.0,88.9,79.5,2512.0,1203.0
2019-07-19,Southcentral,4900,59.0,5026.0,87.9,63.5,5609.0,8421.0
2019-07-19,Southeast,7400,73.9,9304.0,84.8,46.9,8271.0,8873.0
2019-07-19,Southwest,3800,57.2,3177.0,78.1,69.3,3697.0,7074.0
2019-07-26,Alaska,100,76.0,74.0,80.0,54.8,58.0,49.0
2019-07-26,Hawaii,100,69.5,325.0,50.5,51.3,182.0,57.0
2019-07-26,Midwest,6100,72.8,8856.0,71.2,63.9,5927.0,6284.0
2019-07-26,National,29200,68.2,52649.0,70.0,67.0,47417.0,60568.0
2019-07-26,Northeast,5500,76.1,7278.0,79.8,72.1,7903.0,8908.0
2019-07-26,Northwest,1300,77.5,4014.0,80.0,81.8,2153.0,1761.0
2019-07-26,Southcentral,4900,63.8,4622.0,59.0,61.5,5026.0,6429.0
2019-07-26,Southeast,7400,57.1,8436.0,73.9,63.5,9304.0,10295.0
