report_date,region,class,price_low,price_high,avg_price,avg_price_prev,price_unit
2025-01-27,Midwest,Extra Large,746.0,754.0,750.0,,Cents Per Dozen
2025-01-27,Midwest,Extra Large,739.0,748.0,743.5,,Cents Per Dozen
2025-01-27,Midwest,Large,744.0,752.0,748.0,,Cents Per Dozen
2025-01-27,Midwest,Large,720.0,730.0,725.0,,Cents Per Dozen
2025-01-27,Midwest,Large,738.0,747.0,742.5,,Cents Per Dozen
2025-01-27,Midwest,Medium,639.0,647.0,643.0,,Cents Per Dozen
2025-01-27,Midwest,Medium,615.0,619.0,617.0,,Cents Per Dozen
2025-01-27,Midwest,Medium,633.0,642.0,637.5,,Cents Per Dozen
2025-01-27,Midwest,Small,254.0,260.0,257.0,,Cents Per Dozen
2025-01-27,National,Extra Large,739.0,766.0,753.63,,Cents Per Dozen
2025-01-27,National,Large,738.0,765.0,751.69,,Cents Per Dozen
2025-01-27,National,Medium,633.0,658.0,646.0,,Cents Per Dozen
2025-01-27,Northeast,Extra Large,743.0,757.0,750.0,,Cents Per Dozen
2025-01-27,Northeast,Large,740.0,754.0,747.0,,Cents Per Dozen
2025-01-27,Northeast,Medium,635.0,648.0,641.5,,Cents Per Dozen
2025-01-27,South Central,Extra Large,757.5,766.0,761.75,,Cents Per Dozen
2025-01-27,South Central,Large,756.5,765.0,760.75,,Cents Per Dozen
2025-01-27,South Central,Medium,649.5,658.0,653.75,,Cents Per Dozen
2025-01-27,Southeast,Extra Large,755.5,763.0,759.25,,Cents Per Dozen
2025-01-27,Southeast,Large,753.0,760.0,756.5,,Cents Per Dozen
2025-01-27,Southeast,Medium,647.5,655.0,651.25,,Cents Per Dozen
2025-02-03,Midwest,Extra Large,780.0,788.0,784.0,750.0,Cents Per Dozen
2025-02-03,Midwest,Extra Large,773.0,782.0,777.5,743.5,Cents Per Dozen
2025-02-03,Midwest,Large,778.0,786.0,782.0,748.0,Cents Per Dozen
2025-02-03,Midwest,Large,754.0,764.0,759.0,725.0,Cents Per Dozen
2025-02-03,Midwest,Large,772.0,781.0,776.5,742.5,Cents Per Dozen
2025-02-03,Midwest,Medium,674.0,682.0,678.0,643.0,Cents Per Dozen
2025-02-03,Midwest,Medium,650.0,654.0,652.0,617.0,Cents Per Dozen
2025-02-03,Midwest,Medium,668.0,677.0,672.5,637.5,Cents Per Dozen
2025-02-03,Midwest,Small,254.0,260.0,257.0,257.0,Cents Per Dozen
2025-02-03,National,Extra Large,773.0,800.0,787.63,753.63,Cents Per Dozen
2025-02-03,National,Large,772.0,799.0,785.69,751.69,Cents Per Dozen
2025-02-03,National,Medium,668.0,693.0,681.0,646.0,Cents Per Dozen
2025-02-03,Northeast,Extra Large,777.0,791.0,784.0,750.0,Cents Per Dozen
2025-02-03,Northeast,Large,774.0,788.0,781.0,747.0,Cents Per Dozen
2025-02-03,Northeast,Medium,670.0,683.0,676.5,641.5,Cents Per Dozen
2025-02-03,South Central,Extra Large,791.5,800.0,795.75,761.75,Cents Per Dozen
2025-02-03,South Central,Large,790.5,799.0,794.75,760.75,Cents Per Dozen
2025-02-03,South Central,Medium,684.5,693.0,688.75,653.75,Cents Per Dozen
2025-02-03,Southeast,Extra Large,789.5,797.0,793.25,759.25,Cents Per Dozen
2025-02-03,Southeast,Large,787.0,794.0,790.5,756.5,Cents Per Dozen
2025-02-03,Southeast,Medium,682.5,690.0,686.25,651.25,Cents Per Dozen
2025-02-10,Midwest,Extra Large,808.0,816.0,812.0,784.0,Cents Per Dozen
2025-02-10,Midwest,Extra Large,801.0,810.0,805.5,777.5,Cents Per Dozen
2025-02-10,Midwest,Large,806.0,814.0,810.0,782.0,Cents Per Dozen
2025-02-10,Midwest,Large,782.0,792.0,787.0,759.0,Cents Per Dozen
2025-02-10,Midwest,Large,800.0,809.0,804.5,776.5,Cents Per Dozen
2025-02-10,Midwest,Medium,708.0,716.0,712.0,678.0,Cents Per Dozen
2025-02-10,Midwest,Medium,684.0,688.0,686.0,652.0,Cents Per Dozen
2025-02-10,Midwest,Medium,702.0,711.0,706.5,672.5,Cents Per Dozen
2025-02-10,Midwest,Small,261.0,267.0,264.0,257.0,Cents Per Dozen
2025-02-10,National,Extra Large,801.0,828.0,815.63,787.63,Cents Per Dozen
2025-02-10,National,Large,800.0,827.0,813.69,785.69,Cents Per Dozen
2025-02-10,National,Medium,702.0,727.0,715.0,681.0,Cents Per Dozen
2025-02-10,Northeast,Extra Large,805.0,819.0,812.0,784.0,Cents Per Dozen
2025-02-10,Northeast,Large,802.0,816.0,809.0,781.0,Cents Per Dozen
2025-02-10,Northeast,Medium,704.0,717.0,710.5,676.5,Cents Per Dozen
2025-02-10,South Central,Extra Large,819.5,828.0,823.75,795.75,Cents Per Dozen
2025-02-10,South Central,Large,818.5,827.0,822.75,794.75,Cents Per Dozen
2025-02-10,South Central,Medium,718.5,727.0,722.75,688.75,Cents Per Dozen
2025-02-10,Southeast,Extra Large,817.5,825.0,821.25,793.25,Cents Per Dozen
2025-02-10,Southeast,Large,815.0,822.0,818.5,790.5,Cents Per Dozen
2025-02-10,Southeast,Medium,716.5,724.0,720.25,686.25,Cents Per Dozen
2025-02-17,Midwest,Extra Large,833.0,841.0,837.0,812.0,Cents Per Dozen
2025-02-17,Midwest,Extra Large,826.0,835.0,830.5,805.5,Cents Per Dozen
2025-02-17,Midwest,Large,831.0,839.0,835.0,810.0,Cents Per Dozen
2025-02-17,Midwest,Large,807.0,817.0,812.0,787.0,Cents Per Dozen
2025-02-17,Midwest,Large,825.0,834.0,829.5,804.5,Cents Per Dozen
2025-02-17,Midwest,Medium,740.0,748.0,744.0,712.0,Cents Per Dozen
2025-02-17,Midwest,Medium,716.0,720.0,718.0,686.0,Cents Per Dozen
2025-02-17,Midwest,Medium,734.0,743.0,738.5,706.5,Cents Per Dozen
2025-02-17,Midwest,Small,277.0,283.0,280.0,264.0,Cents Per Dozen
2025-02-17,National,Extra Large,826.0,852.0,839.88,815.63,Cents Per Dozen
2025-02-17,National,Large,825.0,852.0,838.69,813.69,Cents Per Dozen
2025-02-17,National,Medium,734.0,759.0,747.0,715.0,Cents Per Dozen
2025-02-17,Northeast,Extra Large,829.0,843.0,836.0,812.0,Cents Per Dozen
2025-02-17,Northeast,Large,827.0,841.0,834.0,809.0,Cents Per Dozen
2025-02-17,Northeast,Medium,736.0,749.0,742.5,710.5,Cents Per Dozen
2025-02-17,South Central,Extra Large,843.5,852.0,847.75,823.75,Cents Per Dozen
2025-02-17,South Central,Large,843.5,852.0,847.75,822.75,Cents Per Dozen
2025-02-17,South Central,Medium,750.5,759.0,754.75,722.75,Cents Per Dozen
2025-02-17,Southeast,Extra Large,841.5,849.0,845.25,821.25,Cents Per Dozen
2025-02-17,Southeast,Large,840.0,847.0,843.5,818.5,Cents Per Dozen
2025-02-17,Southeast,Medium,748.5,756.0,752.25,720.25,Cents Per Dozen
2025-02-24,Midwest,Extra Large,845.0,853.0,849.0,837.0,Cents Per Dozen
2025-02-24,Midwest,Extra Large,838.0,847.0,842.5,830.5,Cents Per Dozen
2025-02-24,Midwest,Large,843.0,851.0,847.0,835.0,Cents Per Dozen
2025-02-24,Midwest,Large,819.0,829.0,824.0,812.0,Cents Per Dozen
2025-02-24,Midwest,Large,837.0,846.0,841.5,829.5,Cents Per Dozen
2025-02-24,Midwest,Medium,752.0,760.0,756.0,744.0,Cents Per Dozen
2025-02-24,Midwest,Medium,728.0,732.0,730.0,718.0,Cents Per Dozen
2025-02-24,Midwest,Medium,746.0,755.0,750.5,738.5,Cents Per Dozen
2025-02-24,Midwest,Small,277.0,283.0,280.0,280.0,Cents Per Dozen
2025-02-24,National,Extra Large,838.0,864.0,851.88,839.88,Cents Per Dozen
2025-02-24,National,Large,837.0,864.0,850.69,838.69,Cents Per Dozen
2025-02-24,National,Medium,746.0,771.0,759.0,747.0,Cents Per Dozen
2025-02-24,Northeast,Extra Large,841.0,855.0,848.0,836.0,Cents Per Dozen
2025-02-24,Northeast,Large,839.0,853.0,846.0,834.0,Cents Per Dozen
2025-02-24,Northeast,Medium,748.0,761.0,754.5,742.5,Cents Per Dozen
2025-02-24,South Central,Extra Large,855.5,864.0,859.75,847.75,Cents Per Dozen
2025-02-24,South Central,Large,855.5,864.0,859.75,847.75,Cents Per Dozen
2025-02-24,South Central,Medium,762.5,771.0,766.75,754.75,Cents Per Dozen
2025-02-24,Southeast,Extra Large,853.5,861.0,857.25,845.25,Cents Per Dozen
2025-02-24,Southeast,Large,852.0,859.0,855.5,843.5,Cents Per Dozen
2025-02-24,Southeast,Medium,760.5,768.0,764.25,752.25,Cents Per Dozen
2025-03-03,Midwest,Extra Large,750.0,758.0,754.0,849.0,Cents Per Dozen
2025-03-03,Midwest,Extra Large,743.0,752.0,747.5,842.5,Cents Per Dozen
2025-03-03,Midwest,Large,748.0,756.0,752.0,847.0,Cents Per Dozen
2025-03-03,Midwest,Large,724.0,734.0,729.0,824.0,Cents Per Dozen
2025-03-03,Midwest,Large,742.0,751.0,746.5,841.5,Cents Per Dozen
2025-03-03,Midwest,Medium,642.0,650.0,646.0,756.0,Cents Per Dozen
2025-03-03,Midwest,Medium,618.0,622.0,620.0,730.0,Cents Per Dozen
2025-03-03,Midwest,Medium,636.0,645.0,640.5,750.5,Cents Per Dozen
2025-03-03,Midwest,Small,247.0,253.0,250.0,280.0,Cents Per Dozen
2025-03-03,National,Extra Large,743.0,784.0,766.75,851.88,Cents Per Dozen
2025-03-03,National,Large,742.0,769.0,755.69,850.69,Cents Per Dozen
2025-03-03,National,Medium,636.0,661.0,649.0,759.0,Cents Per Dozen
2025-03-03,Northeast,Extra Large,750.0,775.0,762.5,848.0,Cents Per Dozen
2025-03-03,Northeast,Large,744.0,758.0,751.0,846.0,Cents Per Dozen
2025-03-03,Northeast,Medium,638.0,651.0,644.5,754.5,Cents Per Dozen
2025-03-03,South Central,Extra Large,775.5,784.0,779.75,859.75,Cents Per Dozen
2025-03-03,South Central,Large,760.5,769.0,764.75,859.75,Cents Per Dozen
2025-03-03,South Central,Medium,652.5,661.0,656.75,766.75,Cents Per Dozen
2025-03-03,Southeast,Extra Large,773.5,781.0,777.25,857.25,Cents Per Dozen
2025-03-03,Southeast,Large,757.0,764.0,760.5,855.5,Cents Per Dozen
2025-03-03,Southeast,Medium,650.5,658.0,654.25,764.25,Cents Per Dozen
2025-03-10,Midwest,Extra Large,510.0,518.0,514.0,754.0,Cents Per Dozen
2025-03-10,Midwest,Extra Large,503.0,512.0,507.5,747.5,Cents Per Dozen
2025-03-10,Midwest,Large,508.0,516.0,512.0,752.0,Cents Per Dozen
2025-03-10,Midwest,Large,484.0,494.0,489.0,729.0,Cents Per Dozen
2025-03-10,Midwest,Large,502.0,511.0,506.5,746.5,Cents Per Dozen
2025-03-10,Midwest,Medium,437.0,445.0,441.0,646.0,Cents Per Dozen
2025-03-10,Midwest,Medium,413.0,417.0,415.0,620.0,Cents Per Dozen
2025-03-10,Midwest,Medium,431.0,440.0,435.5,640.5,Cents Per Dozen
2025-03-10,Midwest,Small,232.0,238.0,235.0,250.0,Cents Per Dozen
2025-03-10,National,Extra Large,503.0,564.0,539.25,766.75,Cents Per Dozen
2025-03-10,National,Large,502.0,529.0,515.69,755.69,Cents Per Dozen
2025-03-10,National,Medium,431.0,456.0,444.0,649.0,Cents Per Dozen
2025-03-10,Northeast,Extra Large,510.0,555.0,532.5,762.5,Cents Per Dozen
2025-03-10,Northeast,Large,504.0,518.0,511.0,751.0,Cents Per Dozen
2025-03-10,Northeast,Medium,433.0,446.0,439.5,644.5,Cents Per Dozen
2025-03-10,South Central,Extra Large,555.5,564.0,559.75,779.75,Cents Per Dozen
2025-03-10,South Central,Large,520.5,529.0,524.75,764.75,Cents Per Dozen
2025-03-10,South Central,Medium,447.5,456.0,451.75,656.75,Cents Per Dozen
2025-03-10,Southeast,Extra Large,553.5,561.0,557.25,777.25,Cents Per Dozen
2025-03-10,Southeast,Large,517.0,524.0,520.5,760.5,Cents Per Dozen
2025-03-10,Southeast,Medium,445.5,453.0,449.25,654.25,Cents Per Dozen
2025-03-17,Midwest,Extra Large,390.0,398.0,394.0,514.0,Cents Per Dozen
2025-03-17,Midwest,Extra Large,383.0,392.0,387.5,507.5,Cents Per Dozen
2025-03-17,Midwest,Large,388.0,396.0,392.0,512.0,Cents Per Dozen
2025-03-17,Midwest,Large,364.0,374.0,369.0,489.0,Cents Per Dozen
2025-03-17,Midwest,Large,382.0,391.0,386.5,506.5,Cents Per Dozen
2025-03-17,Midwest,Medium,342.0,350.0,346.0,441.0,Cents Per Dozen
2025-03-17,Midwest,Medium,318.0,322.0,320.0,415.0,Cents Per Dozen
2025-03-17,Midwest,Medium,336.0,345.0,340.5,435.5,Cents Per Dozen
2025-03-17,Midwest,Small,232.0,238.0,235.0,235.0,Cents Per Dozen
2025-03-17,National,Extra Large,383.0,444.0,419.25,539.25,Cents Per Dozen
2025-03-17,National,Large,382.0,409.0,395.69,515.69,Cents Per Dozen
2025-03-17,National,Medium,336.0,361.0,349.0,444.0,Cents Per Dozen
2025-03-17,Northeast,Extra Large,390.0,435.0,412.5,532.5,Cents Per Dozen
2025-03-17,Northeast,Large,384.0,398.0,391.0,511.0,Cents Per Dozen
2025-03-17,Northeast,Medium,338.0,351.0,344.5,439.5,Cents Per Dozen
2025-03-17,South Central,Extra Large,435.5,444.0,439.75,559.75,Cents Per Dozen
2025-03-17,South Central,Large,400.5,409.0,404.75,524.75,Cents Per Dozen
2025-03-17,South Central,Medium,352.5,361.0,356.75,451.75,Cents Per Dozen
2025-03-17,Southeast,Extra Large,433.5,441.0,437.25,557.25,Cents Per Dozen
2025-03-17,Southeast,Large,397.0,404.0,400.5,520.5,Cents Per Dozen
2025-03-17,Southeast,Medium,350.5,358.0,354.25,449.25,Cents Per Dozen
2025-03-24,Midwest,Extra Large,378.0,386.0,382.0,394.0,Cents Per Dozen
2025-03-24,Midwest,Extra Large,371.0,380.0,375.5,387.5,Cents Per Dozen
2025-03-24,Midwest,Large,376.0,384.0,380.0,392.0,Cents Per Dozen
2025-03-24,Midwest,Large,352.0,362.0,357.0,369.0,Cents Per Dozen
2025-03-24,Midwest,Large,370.0,379.0,374.5,386.5,Cents Per Dozen
2025-03-24,Midwest,Medium,317.0,325.0,321.0,346.0,Cents Per Dozen
2025-03-24,Midwest,Medium,293.0,297.0,295.0,320.0,Cents Per Dozen
2025-03-24,Midwest,Medium,311.0,320.0,315.5,340.5,Cents Per Dozen
2025-03-24,Midwest,Small,232.0,238.0,235.0,235.0,Cents Per Dozen
2025-03-24,National,Extra Large,371.0,430.0,406.0,419.25,Cents Per Dozen
2025-03-24,National,Large,370.0,397.0,383.69,395.69,Cents Per Dozen
2025-03-24,National,Medium,311.0,336.0,324.0,349.0,Cents Per Dozen
2025-03-24,Northeast,Extra Large,378.0,421.0,399.5,412.5,Cents Per Dozen
2025-03-24,Northeast,Large,372.0,386.0,379.0,391.0,Cents Per Dozen
2025-03-24,Northeast,Medium,313.0,326.0,319.5,344.5,Cents Per Dozen
2025-03-24,South Central,Extra Large,421.5,430.0,425.75,439.75,Cents Per Dozen
2025-03-24,South Central,Large,388.5,397.0,392.75,404.75,Cents Per Dozen
2025-03-24,South Central,Medium,327.5,336.0,331.75,356.75,Cents Per Dozen
2025-03-24,Southeast,Extra Large,419.5,427.0,423.25,437.25,Cents Per Dozen
2025-03-24,Southeast,Large,385.0,392.0,388.5,400.5,Cents Per Dozen
2025-03-24,Southeast,Medium,325.5,333.0,329.25,354.25,Cents Per Dozen
2025-03-31,Midwest,Extra Large,374.0,382.0,378.0,382.0,Cents Per Dozen
2025-03-31,Midwest,Extra Large,367.0,376.0,371.5,375.5,Cents Per Dozen
2025-03-31,Midwest,Large,372.0,380.0,376.0,380.0,Cents Per Dozen
2025-03-31,Midwest,Large,348.0,358.0,353.0,357.0,Cents Per Dozen
2025-03-31,Midwest,Large,366.0,375.0,370.5,374.5,Cents Per Dozen
2025-03-31,Midwest,Medium,317.0,325.0,321.0,321.0,Cents Per Dozen
2025-03-31,Midwest,Medium,293.0,297.0,295.0,295.0,Cents Per Dozen
2025-03-31,Midwest,Medium,311.0,320.0,315.5,315.5,Cents Per Dozen
2025-03-31,Midwest,Small,232.0,238.0,235.0,235.0,Cents Per Dozen
2025-03-31,National,Extra Large,367.0,419.0,397.63,406.0,Cents Per Dozen
2025-03-31,National,Large,366.0,393.0,379.69,383.69,Cents Per Dozen
2025-03-31,National,Medium,311.0,336.0,324.0,324.0,Cents Per Dozen
2025-03-31,Northeast,Extra Large,374.0,410.0,392.0,399.5,Cents Per Dozen
2025-03-31,Northeast,Large,368.0,382.0,375.0,379.0,Cents Per Dozen
2025-03-31,Northeast,Medium,313.0,326.0,319.5,319.5,Cents Per Dozen
2025-03-31,South Central,Extra Large,410.5,419.0,414.75,425.75,Cents Per Dozen
2025-03-31,South Central,Large,384.5,393.0,388.75,392.75,Cents Per Dozen
2025-03-31,South Central,Medium,327.5,336.0,331.75,331.75,Cents Per Dozen
2025-03-31,Southeast,Extra Large,408.5,416.0,412.25,423.25,Cents Per Dozen
2025-03-31,Southeast,Large,381.0,388.0,384.5,388.5,Cents Per Dozen
2025-03-31,Southeast,Medium,325.5,333.0,329.25,329.25,Cents Per Dozen
2025-04-07,Midwest,Extra Large,364.0,372.0,368.0,378.0,Cents Per Dozen
2025-04-07,Midwest,Extra Large,357.0,366.0,361.5,371.5,Cents Per Dozen
2025-04-07,Midwest,Large,362.0,370.0,366.0,376.0,Cents Per Dozen
2025-04-07,Midwest,Large,338.0,348.0,343.0,353.0,Cents Per Dozen
2025-04-07,Midwest,Large,356.0,365.0,360.5,370.5,Cents Per Dozen
2025-04-07,Midwest,Medium,311.0,319.0,315.0,321.0,Cents Per Dozen
2025-04-07,Midwest,Medium,287.0,291.0,289.0,295.0,Cents Per Dozen
2025-04-07,Midwest,Medium,305.0,314.0,309.5,315.5,Cents Per Dozen
2025-04-07,Midwest,Small,193.0,199.0,196.0,235.0,Cents Per Dozen
2025-04-07,National,Extra Large,357.0,384.0,371.63,397.63,Cents Per Dozen
2025-04-07,National,Large,356.0,383.0,369.69,379.69,Cents Per Dozen
2025-04-07,National,Medium,305.0,330.0,318.0,324.0,Cents Per Dozen
2025-04-07,Northeast,Extra Large,361.0,375.0,368.0,392.0,Cents Per Dozen
2025-04-07,Northeast,Large,358.0,372.0,365.0,375.0,Cents Per Dozen
2025-04-07,Northeast,Medium,307.0,320.0,313.5,319.5,Cents Per Dozen
2025-04-07,South Central,Extra Large,375.5,384.0,379.75,414.75,Cents Per Dozen
2025-04-07,South Central,Large,374.5,383.0,378.75,388.75,Cents Per Dozen
2025-04-07,South Central,Medium,321.5,330.0,325.75,331.75,Cents Per Dozen
2025-04-07,Southeast,Extra Large,373.5,381.0,377.25,412.25,Cents Per Dozen
2025-04-07,Southeast,Large,371.0,378.0,374.5,384.5,Cents Per Dozen
2025-04-07,Southeast,Medium,319.5,327.0,323.25,329.25,Cents Per Dozen
2025-04-14,Midwest,Extra Large,364.0,372.0,368.0,368.0,Cents Per Dozen
2025-04-14,Midwest,Extra Large,357.0,366.0,361.5,361.5,Cents Per Dozen
2025-04-14,Midwest,Large,362.0,370.0,366.0,366.0,Cents Per Dozen
2025-04-14,Midwest,Large,338.0,348.0,343.0,343.0,Cents Per Dozen
2025-04-14,Midwest,Large,356.0,365.0,360.5,360.5,Cents Per Dozen
2025-04-14,Midwest,Medium,311.0,319.0,315.0,315.0,Cents Per Dozen
2025-04-14,Midwest,Medium,287.0,291.0,289.0,289.0,Cents Per Dozen
2025-04-14,Midwest,Medium,305.0,314.0,309.5,309.5,Cents Per Dozen
2025-04-14,Midwest,Small,193.0,199.0,196.0,196.0,Cents Per Dozen
2025-04-14,National,Extra Large,357.0,384.0,371.63,371.63,Cents Per Dozen
2025-04-14,National,Large,356.0,383.0,369.69,369.69,Cents Per Dozen
2025-04-14,National,Medium,305.0,330.0,318.0,318.0,Cents Per Dozen
2025-04-14,Northeast,Extra Large,361.0,375.0,368.0,368.0,Cents Per Dozen
2025-04-14,Northeast,Large,358.0,372.0,365.0,365.0,Cents Per Dozen
2025-04-14,Northeast,Medium,307.0,320.0,313.5,313.5,Cents Per Dozen
2025-04-14,South Central,Extra Large,375.5,384.0,379.75,379.75,Cents Per Dozen
2025-04-14,South Central,Large,374.5,383.0,378.75,378.75,Cents Per Dozen
2025-04-14,South Central,Medium,321.5,330.0,325.75,325.75,Cents Per Dozen
2025-04-14,Southeast,Extra Large,373.5,381.0,377.25,377.25,Cents Per Dozen
2025-04-14,Southeast,Large,371.0,378.0,374.5,374.5,Cents Per Dozen
2025-04-14,Southeast,Medium,319.5,327.0,323.25,323.25,Cents Per Dozen
2025-04-21,Midwest,Extra Large,364.0,372.0,368.0,368.0,Cents Per Dozen
2025-04-21,Midwest,Extra Large,357.0,366.0,361.5,361.5,Cents Per Dozen
2025-04-21,Midwest,Large,362.0,370.0,366.0,366.0,Cents Per Dozen
2025-04-21,Midwest,Large,338.0,348.0,343.0,343.0,Cents Per Dozen
2025-04-21,Midwest,Large,356.0,365.0,360.5,360.5,Cents Per Dozen
2025-04-21,Midwest,Medium,312.0,320.0,316.0,315.0,Cents Per Dozen
2025-04-21,Midwest,Medium,288.0,292.0,290.0,289.0,Cents Per Dozen
2025-04-21,Midwest,Medium,306.0,315.0,310.5,309.5,Cents Per Dozen
2025-04-21,Midwest,Small,193.0,199.0,196.0,196.0,Cents Per Dozen
2025-04-21,National,Extra Large,357.0,384.0,371.63,371.63,Cents Per Dozen
2025-04-21,National,Large,356.0,383.0,369.69,369.69,Cents Per Dozen
2025-04-21,National,Medium,306.0,331.0,319.0,318.0,Cents Per Dozen
2025-04-21,Northeast,Extra Large,361.0,375.0,368.0,368.0,Cents Per Dozen
2025-04-21,Northeast,Large,358.0,372.0,365.0,365.0,Cents Per Dozen
2025-04-21,Northeast,Medium,308.0,321.0,314.5,313.5,Cents Per Dozen
2025-04-21,South Central,Extra Large,375.5,384.0,379.75,379.75,Cents Per Dozen
2025-04-21,South Central,Large,374.5,383.0,378.75,378.75,Cents Per Dozen
2025-04-21,South Central,Medium,322.5,331.0,326.75,325.75,Cents Per Dozen
2025-04-21,Southeast,Extra Large,373.5,381.0,377.25,377.25,Cents Per Dozen
2025-04-21,Southeast,Large,371.0,378.0,374.5,374.5,Cents Per Dozen
2025-04-21,Southeast,Medium,320.5,328.0,324.25,323.25,Cents Per Dozen
2025-04-28,Midwest,Extra Large,364.0,372.0,368.0,368.0,Cents Per Dozen
2025-04-28,Midwest,Extra Large,357.0,366.0,361.5,361.5,Cents Per Dozen
2025-04-28,Midwest,Large,362.0,370.0,366.0,366.0,Cents Per Dozen
2025-04-28,Midwest,Large,338.0,348.0,343.0,343.0,Cents Per Dozen
2025-04-28,Midwest,Large,356.0,365.0,360.5,360.5,Cents Per Dozen
2025-04-28,Midwest,Medium,323.0,331.0,327.0,316.0,Cents Per Dozen
2025-04-28,Midwest,Medium,299.0,303.0,301.0,290.0,Cents Per Dozen
2025-04-28,Midwest,Medium,317.0,326.0,321.5,310.5,Cents Per Dozen
2025-04-28,Midwest,Small,193.0,199.0,196.0,196.0,Cents Per Dozen
2025-04-28,National,Extra Large,357.0,384.0,371.63,371.63,Cents Per Dozen
2025-04-28,National,Large,356.0,383.0,369.69,369.69,Cents Per Dozen
2025-04-28,National,Medium,317.0,342.0,330.0,319.0,Cents Per Dozen
2025-04-28,Northeast,Extra Large,361.0,375.0,368.0,368.0,Cents Per Dozen
2025-04-28,Northeast,Large,358.0,372.0,365.0,365.0,Cents Per Dozen
2025-04-28,Northeast,Medium,319.0,332.0,325.5,314.5,Cents Per Dozen
2025-04-28,South Central,Extra Large,375.5,384.0,379.75,379.75,Cents Per Dozen
2025-04-28,South Central,Large,374.5,383.0,378.75,378.75,Cents Per Dozen
2025-04-28,South Central,Medium,333.5,342.0,337.75,326.75,Cents Per Dozen
2025-04-28,Southeast,Extra Large,373.5,381.0,377.25,377.25,Cents Per Dozen
2025-04-28,Southeast,Large,371.0,378.0,374.5,374.5,Cents Per Dozen
2025-04-28,Southeast,Medium,331.5,339.0,335.25,324.25,Cents Per Dozen
2025-05-05,Midwest,Extra Large,365.0,373.0,369.0,368.0,Cents Per Dozen
2025-05-05,Midwest,Extra Large,358.0,367.0,362.5,361.5,Cents Per Dozen
2025-05-05,Midwest,Large,363.0,371.0,367.0,366.0,Cents Per Dozen
2025-05-05,Midwest,Large,339.0,349.0,344.0,343.0,Cents Per Dozen
2025-05-05,Midwest,Large,357.0,366.0,361.5,360.5,Cents Per Dozen
2025-05-05,Midwest,Medium,338.0,346.0,342.0,327.0,Cents Per Dozen
2025-05-05,Midwest,Medium,314.0,318.0,316.0,301.0,Cents Per Dozen
2025-05-05,Midwest,Medium,332.0,341.0,336.5,321.5,Cents Per Dozen
2025-05-05,Midwest,Small,193.0,199.0,196.0,196.0,Cents Per Dozen
2025-05-05,National,Extra Large,358.0,388.0,374.88,371.63,Cents Per Dozen
2025-05-05,National,Large,357.0,384.0,370.69,369.69,Cents Per Dozen
2025-05-05,National,Medium,332.0,357.0,345.0,330.0,Cents Per Dozen
2025-05-05,Northeast,Extra Large,365.0,379.0,372.0,368.0,Cents Per Dozen
2025-05-05,Northeast,Large,359.0,373.0,366.0,365.0,Cents Per Dozen
2025-05-05,Northeast,Medium,334.0,347.0,340.5,325.5,Cents Per Dozen
2025-05-05,South Central,Extra Large,379.5,388.0,383.75,379.75,Cents Per Dozen
2025-05-05,South Central,Large,375.5,384.0,379.75,378.75,Cents Per Dozen
2025-05-05,South Central,Medium,348.5,357.0,352.75,337.75,Cents Per Dozen
2025-05-05,Southeast,Extra Large,377.5,385.0,381.25,377.25,Cents Per Dozen
2025-05-05,Southeast,Large,372.0,379.0,375.5,374.5,Cents Per Dozen
2025-05-05,Southeast,Medium,346.5,354.0,350.25,335.25,Cents Per Dozen
2025-05-12,Midwest,Extra Large,367.0,375.0,371.0,369.0,Cents Per Dozen
2025-05-12,Midwest,Extra Large,360.0,369.0,364.5,362.5,Cents Per Dozen
2025-05-12,Midwest,Large,365.0,373.0,369.0,367.0,Cents Per Dozen
2025-05-12,Midwest,Large,341.0,351.0,346.0,344.0,Cents Per Dozen
2025-05-12,Midwest,Large,359.0,368.0,363.5,361.5,Cents Per Dozen
2025-05-12,Midwest,Medium,348.0,356.0,352.0,342.0,Cents Per Dozen
2025-05-12,Midwest,Medium,324.0,328.0,326.0,316.0,Cents Per Dozen
2025-05-12,Midwest,Medium,342.0,351.0,346.5,336.5,Cents Per Dozen
2025-05-12,Midwest,Small,188.0,194.0,191.0,196.0,Cents Per Dozen
2025-05-12,National,Extra Large,360.0,398.0,381.88,374.88,Cents Per Dozen
2025-05-12,National,Large,359.0,386.0,372.69,370.69,Cents Per Dozen
2025-05-12,National,Medium,342.0,367.0,355.0,345.0,Cents Per Dozen
2025-05-12,Northeast,Extra Large,367.0,389.0,378.0,372.0,Cents Per Dozen
2025-05-12,Northeast,Large,361.0,375.0,368.0,366.0,Cents Per Dozen
2025-05-12,Northeast,Medium,344.0,357.0,350.5,340.5,Cents Per Dozen
2025-05-12,South Central,Extra Large,389.5,398.0,393.75,383.75,Cents Per Dozen
2025-05-12,South Central,Large,377.5,386.0,381.75,379.75,Cents Per Dozen
2025-05-12,South Central,Medium,358.5,367.0,362.75,352.75,Cents Per Dozen
2025-05-12,Southeast,Extra Large,387.5,395.0,391.25,381.25,Cents Per Dozen
2025-05-12,Southeast,Large,374.0,381.0,377.5,375.5,Cents Per Dozen
2025-05-12,Southeast,Medium,356.5,364.0,360.25,350.25,Cents Per Dozen
2025-05-19,Midwest,Extra Large,334.0,342.0,338.0,371.0,Cents Per Dozen
