report_date,region,class,type,volume,pct_chg
2021-08-02,Southwest (SW),Medium,,26.4,-6.9%
2021-08-02,Southwest (SW),Misc,,2.3,-21.1%
2021-08-02,Southwest (SW),Small,,1.7,-4.1%
2021-08-02,Southwest (SW),Total,,151.8,-10.3%
2021-08-02,Southwest (SW),Ungraded,,39.3,3.2%
2021-08-09,,Breaking Stock,,369.4,1.1%
2021-08-09,6-Area,,Cage-Free,153.0,1.5%
2021-08-09,6-Area,,Organic,122.3,-2.3%
2021-08-09,6-Area,,Specialty,42.3,1.2%
2021-08-09,6-Area,Extra Large,,160.2,-0.1%
2021-08-09,6-Area,Jumbo,,41.8,7.3%
2021-08-09,6-Area,Large,,672.3,-7.5%
2021-08-09,6-Area,Medium,,180.0,0.0%
2021-08-09,6-Area,Misc,,69.0,-3.3%
2021-08-09,6-Area,Small,,17.7,-9.8%
2021-08-09,6-Area,Total,,1461.5,-4.0%
2021-08-09,6-Area,Ungraded,,320.5,-1.3%
2021-08-09,Midwest (MW),,Cage-Free,93.3,2.0%
2021-08-09,Midwest (MW),,Organic,54.9,-1.3%
2021-08-09,Midwest (MW),,Specialty,0.1,-2.0%
2021-08-09,Midwest (MW),Extra Large,,28.2,-4.8%
2021-08-09,Midwest (MW),Jumbo,,11.2,4.3%
2021-08-09,Midwest (MW),Large,,131.5,-26.3%
2021-08-09,Midwest (MW),Medium,,55.4,6.0%
2021-08-09,Midwest (MW),Misc,,24.3,-11.2%
2021-08-09,Midwest (MW),Small,,5.7,-3.4%
2021-08-09,Midwest (MW),Total,,437.2,-10.1%
2021-08-09,Midwest (MW),Ungraded,,180.9,-0.6%
2021-08-09,Northeast (NE),,Cage-Free,1.1,41.3%
2021-08-09,Northeast (NE),,Organic,19.6,0.8%
2021-08-09,Northeast (NE),,Specialty,13.7,18.9%
2021-08-09,Northeast (NE),Extra Large,,53.7,9.2%
2021-08-09,Northeast (NE),Jumbo,,5.3,16.0%
2021-08-09,Northeast (NE),Large,,110.3,0.6%
2021-08-09,Northeast (NE),Medium,,22.2,-6.5%
2021-08-09,Northeast (NE),Misc,,15.6,-2.4%
2021-08-09,Northeast (NE),Small,,5.1,-36.9%
2021-08-09,Northeast (NE),Total,,238.2,0.4%
2021-08-09,Northeast (NE),Ungraded,,25.9,-0.8%
2021-08-09,Northwest (NW),,Cage-Free,12.3,0.4%
2021-08-09,Northwest (NW),,Organic,2.6,0.2%
2021-08-09,Northwest (NW),,Specialty,0.6,-29.6%
2021-08-09,Northwest (NW),Extra Large,,4.8,23.1%
2021-08-09,Northwest (NW),Jumbo,,3.8,6.7%
2021-08-09,Northwest (NW),Large,,62.1,2.0%
2021-08-09,Northwest (NW),Medium,,9.7,-16.0%
2021-08-09,Northwest (NW),Misc,,1.0,68.0%
2021-08-09,Northwest (NW),Small,,1.3,0.3%
2021-08-09,Northwest (NW),Total,,107.5,5.5%
2021-08-09,Northwest (NW),Ungraded,,24.7,22.3%
2021-08-09,South Central (SC),,Cage-Free,22.9,0.1%
2021-08-09,South Central (SC),,Organic,9.6,-13.6%
2021-08-09,South Central (SC),,Specialty,3.7,-0.5%
2021-08-09,South Central (SC),Extra Large,,30.8,0.1%
2021-08-09,South Central (SC),Jumbo,,10.8,6.3%
2021-08-09,South Central (SC),Large,,159.7,-0.1%
2021-08-09,South Central (SC),Medium,,34.9,-8.4%
2021-08-09,South Central (SC),Misc,,14.6,-7.4%
2021-08-09,South Central (SC),Small,,0.7,83.3%
2021-08-09,South Central (SC),Total,,280.8,-1.1%
2021-08-09,South Central (SC),Ungraded,,29.2,1.8%
2021-08-09,Southeast (SE),,Cage-Free,12.8,2.9%
2021-08-09,Southeast (SE),,Organic,9.0,28.5%
2021-08-09,Southeast (SE),,Specialty,20.0,-1.4%
2021-08-09,Southeast (SE),Extra Large,,25.3,-9.4%
2021-08-09,Southeast (SE),Jumbo,,6.4,10.1%
2021-08-09,Southeast (SE),Large,,144.6,-9.4%
2021-08-09,Southeast (SE),Medium,,32.2,14.6%
2021-08-09,Southeast (SE),Misc,,9.0,-4.3%
2021-08-09,Southeast (SE),Small,,2.7,28.1%
2021-08-09,Southeast (SE),Total,,245.3,-6.1%
2021-08-09,Southeast (SE),Ungraded,,25.2,-11.7%
2021-08-09,Southwest (SW),,Cage-Free,10.6,-3.6%
2021-08-09,Southwest (SW),,Organic,26.6,-9.8%
2021-08-09,Southwest (SW),,Specialty,4.2,-22.7%
2021-08-09,Southwest (SW),Extra Large,,17.3,-9.3%
2021-08-09,Southwest (SW),Jumbo,,4.3,1.8%
2021-08-09,Southwest (SW),Large,,64.1,9.0%
2021-08-09,Southwest (SW),Medium,,25.8,-2.3%
2021-08-09,Southwest (SW),Misc,,4.5,93.5%
2021-08-09,Southwest (SW),Small,,2.1,26.1%
2021-08-09,Southwest (SW),Total,,152.6,0.6%
2021-08-09,Southwest (SW),Ungraded,,34.6,-12.0%
2021-08-16,,Breaking Stock,,362.6,-1.8%
2021-08-16,6-Area,,Cage-Free,148.8,-2.8%
2021-08-16,6-Area,,Organic,128.1,4.7%
2021-08-16,6-Area,,Specialty,37.5,-11.4%
2021-08-16,6-Area,Extra Large,,147.9,-7.7%
2021-08-16,6-Area,Jumbo,,40.0,-4.3%
2021-08-16,6-Area,Large,,651.6,-3.1%
2021-08-16,6-Area,Medium,,180.6,0.3%
2021-08-16,6-Area,Misc,,70.2,1.7%
2021-08-16,6-Area,Small,,16.4,-7.4%
2021-08-16,6-Area,Total,,1446.8,-1.0%
2021-08-16,6-Area,Ungraded,,340.0,6.1%
2021-08-16,Midwest (MW),,Cage-Free,90.3,-3.2%
2021-08-16,Midwest (MW),,Organic,54.3,-1.2%
2021-08-16,Midwest (MW),,Specialty,0.1,2.0%
2021-08-16,Midwest (MW),Extra Large,,28.2,-0.1%
2021-08-16,Midwest (MW),Jumbo,,9.7,-13.8%
2021-08-16,Midwest (MW),Large,,138.5,5.3%
2021-08-16,Midwest (MW),Medium,,58.7,6.0%
2021-08-16,Midwest (MW),Misc,,28.3,16.7%
2021-08-16,Midwest (MW),Small,,5.3,-7.0%
2021-08-16,Midwest (MW),Total,,452.2,3.4%
2021-08-16,Midwest (MW),Ungraded,,183.5,1.4%
2021-08-16,Northeast (NE),,Cage-Free,2.6,140.6%
2021-08-16,Northeast (NE),,Organic,18.8,-3.9%
2021-08-16,Northeast (NE),,Specialty,11.6,-15.6%
2021-08-16,Northeast (NE),Extra Large,,46.5,-13.5%
2021-08-16,Northeast (NE),Jumbo,,5.2,-2.3%
2021-08-16,Northeast (NE),Large,,101.0,-8.5%
2021-08-16,Northeast (NE),Medium,,19.1,-13.9%
2021-08-16,Northeast (NE),Misc,,14.7,-5.6%
2021-08-16,Northeast (NE),Small,,3.7,-26.9%
2021-08-16,Northeast (NE),Total,,214.8,-9.8%
2021-08-16,Northeast (NE),Ungraded,,24.6,-5.0%
2021-08-16,Northwest (NW),,Cage-Free,12.2,-0.9%
2021-08-16,Northwest (NW),,Organic,2.7,2.8%
2021-08-16,Northwest (NW),,Specialty,0.7,17.2%
2021-08-16,Northwest (NW),Extra Large,,3.0,-37.4%
2021-08-16,Northwest (NW),Jumbo,,4.1,8.5%
2021-08-16,Northwest (NW),Large,,55.0,-11.4%
2021-08-16,Northwest (NW),Medium,,8.4,-13.2%
2021-08-16,Northwest (NW),Misc,,1.4,39.8%
2021-08-16,Northwest (NW),Small,,0.1,-93.0%
2021-08-16,Northwest (NW),Total,,103.4,-3.9%
2021-08-16,Northwest (NW),Ungraded,,31.3,26.7%
2021-08-16,South Central (SC),,Cage-Free,18.3,-20.3%
2021-08-16,South Central (SC),,Organic,14.4,49.8%
2021-08-16,South Central (SC),,Specialty,4.4,20.2%
2021-08-16,South Central (SC),Extra Large,,29.2,-5.2%
2021-08-16,South Central (SC),Jumbo,,10.9,1.2%
2021-08-16,South Central (SC),Large,,142.6,-10.7%
2021-08-16,South Central (SC),Medium,,38.2,9.5%
2021-08-16,South Central (SC),Misc,,16.1,10.0%
2021-08-16,South Central (SC),Small,,1.5,116.0%
2021-08-16,South Central (SC),Total,,267.6,-4.7%
2021-08-16,South Central (SC),Ungraded,,29.1,-0.5%
2021-08-16,Southeast (SE),,Cage-Free,15.5,21.3%
2021-08-16,Southeast (SE),,Organic,8.4,-7.2%
2021-08-16,Southeast (SE),,Specialty,17.5,-12.5%
2021-08-16,Southeast (SE),Extra Large,,25.0,-1.0%
2021-08-16,Southeast (SE),Jumbo,,7.1,11.3%
2021-08-16,Southeast (SE),Large,,153.0,5.8%
2021-08-16,Southeast (SE),Medium,,29.0,-9.9%
2021-08-16,Southeast (SE),Misc,,7.1,-20.7%
2021-08-16,Southeast (SE),Small,,2.7,-0.6%
2021-08-16,Southeast (SE),Total,,258.9,5.5%
2021-08-16,Southeast (SE),Ungraded,,34.9,38.5%
2021-08-16,Southwest (SW),,Cage-Free,9.8,-7.5%
2021-08-16,Southwest (SW),,Organic,29.6,11.2%
2021-08-16,Southwest (SW),,Specialty,3.2,-24.7%
2021-08-16,Southwest (SW),Extra Large,,16.1,-7.2%
2021-08-16,Southwest (SW),Jumbo,,3.0,-30.0%
2021-08-16,Southwest (SW),Large,,61.5,-4.1%
2021-08-16,Southwest (SW),Medium,,27.1,5.1%
2021-08-16,Southwest (SW),Misc,,2.5,-44.6%
2021-08-16,Southwest (SW),Small,,3.1,46.4%
2021-08-16,Southwest (SW),Total,,149.9,-1.7%
2021-08-16,Southwest (SW),Ungraded,,36.7,6.1%
2021-08-23,,Breaking Stock,,357.6,-1.4%
2021-08-23,6-Area,,Cage-Free,150.4,1.1%
2021-08-23,6-Area,,Organic,113.0,-11.8%
2021-08-23,6-Area,,Specialty,33.7,-10.0%
2021-08-23,6-Area,Extra Large,,157.2,6.3%
2021-08-23,6-Area,Jumbo,,40.7,1.8%
2021-08-23,6-Area,Large,,687.0,5.4%
2021-08-23,6-Area,Medium,,176.0,-2.6%
2021-08-23,6-Area,Misc,,60.6,-13.7%
2021-08-23,6-Area,Small,,17.1,4.4%
2021-08-23,6-Area,Total,,1489.4,2.9%
2021-08-23,6-Area,Ungraded,,350.7,3.2%
2021-08-23,Midwest (MW),,Cage-Free,94.2,4.3%
2021-08-23,Midwest (MW),,Organic,52.7,-2.9%
2021-08-23,Midwest (MW),,Specialty,0.1,4.0%
2021-08-23,Midwest (MW),Extra Large,,32.5,15.1%
2021-08-23,Midwest (MW),Jumbo,,10.0,3.0%
2021-08-23,Midwest (MW),Large,,190.3,37.4%
2021-08-23,Midwest (MW),Medium,,60.2,2.6%
2021-08-23,Midwest (MW),Misc,,19.8,-29.9%
2021-08-23,Midwest (MW),Small,,5.1,-3.6%
2021-08-23,Midwest (MW),Total,,518.3,14.6%
2021-08-23,Midwest (MW),Ungraded,,200.4,9.2%
2021-08-23,Northeast (NE),,Cage-Free,3.1,18.7%
2021-08-23,Northeast (NE),,Organic,16.7,-11.2%
2021-08-23,Northeast (NE),,Specialty,10.2,-12.3%
2021-08-23,Northeast (NE),Extra Large,,43.7,-5.9%
2021-08-23,Northeast (NE),Jumbo,,5.6,7.0%
2021-08-23,Northeast (NE),Large,,98.2,-2.8%
2021-08-23,Northeast (NE),Medium,,21.8,13.9%
2021-08-23,Northeast (NE),Misc,,14.0,-4.8%
2021-08-23,Northeast (NE),Small,,3.0,-19.8%
2021-08-23,Northeast (NE),Total,,215.4,0.3%
2021-08-23,Northeast (NE),Ungraded,,29.2,18.6%
2021-08-23,Northwest (NW),,Cage-Free,12.4,1.4%
2021-08-23,Northwest (NW),,Organic,3.1,13.0%
2021-08-23,Northwest (NW),,Specialty,1.2,72.6%
2021-08-23,Northwest (NW),Extra Large,,4.1,35.8%
2021-08-23,Northwest (NW),Jumbo,,3.4,-17.3%
2021-08-23,Northwest (NW),Large,,49.7,-9.6%
2021-08-23,Northwest (NW),Medium,,9.5,13.4%
2021-08-23,Northwest (NW),Misc,,1.1,-25.0%
2021-08-23,Northwest (NW),Small,,0.2,141.0%
2021-08-23,Northwest (NW),Total,,94.7,-8.4%
2021-08-23,Northwest (NW),Ungraded,,26.7,-14.8%
2021-08-23,South Central (SC),,Cage-Free,14.9,-18.5%
2021-08-23,South Central (SC),,Organic,7.6,-47.4%
2021-08-23,South Central (SC),,Specialty,4.1,-5.8%
2021-08-23,South Central (SC),Extra Large,,31.3,7.3%
2021-08-23,South Central (SC),Jumbo,,11.6,6.8%
2021-08-23,South Central (SC),Large,,143.6,0.7%
2021-08-23,South Central (SC),Medium,,37.7,-1.3%
2021-08-23,South Central (SC),Misc,,15.8,-1.8%
2021-08-23,South Central (SC),Small,,3.6,143.0%
2021-08-23,South Central (SC),Total,,266.5,-0.4%
2021-08-23,South Central (SC),Ungraded,,22.8,-21.6%
2021-08-23,Southeast (SE),,Cage-Free,14.6,-5.9%
2021-08-23,Southeast (SE),,Organic,6.9,-17.7%
2021-08-23,Southeast (SE),,Specialty,15.9,-9.2%
2021-08-23,Southeast (SE),Extra Large,,29.9,19.7%
2021-08-23,Southeast (SE),Jumbo,,7.0,-1.6%
2021-08-23,Southeast (SE),Large,,140.1,-8.4%
2021-08-23,Southeast (SE),Medium,,22.1,-23.9%
2021-08-23,Southeast (SE),Misc,,8.0,12.4%
2021-08-23,Southeast (SE),Small,,2.7,0.8%
2021-08-23,Southeast (SE),Total,,246.7,-4.7%
2021-08-23,Southeast (SE),Ungraded,,36.9,5.9%
2021-08-23,Southwest (SW),,Cage-Free,11.2,14.7%
2021-08-23,Southwest (SW),,Organic,26.0,-12.1%
2021-08-23,Southwest (SW),,Specialty,2.2,-30.9%
2021-08-23,Southwest (SW),Extra Large,,15.7,-2.6%
2021-08-23,Southwest (SW),Jumbo,,3.1,4.2%
2021-08-23,Southwest (SW),Large,,65.1,5.9%
2021-08-23,Southwest (SW),Medium,,24.7,-8.9%
2021-08-23,Southwest (SW),Misc,,2.0,-21.9%
2021-08-23,Southwest (SW),Small,,2.4,-21.7%
2021-08-23,Southwest (SW),Total,,147.7,-1.4%
2021-08-23,Southwest (SW),Ungraded,,34.8,-5.3%
2021-08-30,,Breaking Stock,,341.0,-4.6%
2021-08-30,6-Area,,Cage-Free,149.3,-0.7%
2021-08-30,6-Area,,Organic,109.1,-3.5%
2021-08-30,6-Area,,Specialty,36.8,9.2%
2021-08-30,6-Area,Extra Large,,143.3,-8.8%
2021-08-30,6-Area,Jumbo,,40.9,0.5%
2021-08-30,6-Area,Large,,704.0,2.5%
2021-08-30,6-Area,Medium,,184.7,5.0%
2021-08-30,6-Area,Misc,,65.2,7.5%
2021-08-30,6-Area,Small,,19.5,13.8%
2021-08-30,6-Area,Total,,1516.0,1.8%
2021-08-30,6-Area,Ungraded,,358.5,2.2%
2021-08-30,Midwest (MW),,Cage-Free,88.9,-5.6%
2021-08-30,Midwest (MW),,Organic,52.0,-1.3%
2021-08-30,Midwest (MW),,Specialty,0.1,6.0%
2021-08-30,Midwest (MW),Extra Large,,28.6,-11.9%
2021-08-30,Midwest (MW),Jumbo,,10.4,3.8%
2021-08-30,Midwest (MW),Large,,181.1,-4.8%
2021-08-30,Midwest (MW),Medium,,55.4,-8.0%
2021-08-30,Midwest (MW),Misc,,24.5,23.8%
2021-08-30,Midwest (MW),Small,,5.3,3.3%
2021-08-30,Midwest (MW),Total,,506.1,-2.4%
2021-08-30,Midwest (MW),Ungraded,,200.8,0.2%
2021-08-30,Northeast (NE),,Cage-Free,2.9,-6.7%
2021-08-30,Northeast (NE),,Organic,16.9,1.1%
2021-08-30,Northeast (NE),,Specialty,9.5,-6.5%
2021-08-30,Northeast (NE),Extra Large,,30.6,-29.9%
2021-08-30,Northeast (NE),Jumbo,,5.4,-4.3%
2021-08-30,Northeast (NE),Large,,106.9,8.9%
2021-08-30,Northeast (NE),Medium,,23.7,8.7%
2021-08-30,Northeast (NE),Misc,,12.9,-7.6%
2021-08-30,Northeast (NE),Small,,4.4,46.6%
2021-08-30,Northeast (NE),Total,,212.7,-1.3%
2021-08-30,Northeast (NE),Ungraded,,28.7,-1.6%
2021-08-30,Northwest (NW),,Cage-Free,12.4,0.0%
2021-08-30,Northwest (NW),,Organic,2.6,-15.2%
2021-08-30,Northwest (NW),,Specialty,0.8,-35.8%
2021-08-30,Northwest (NW),Extra Large,,4.4,7.2%
2021-08-30,Northwest (NW),Jumbo,,3.1,-8.1%
2021-08-30,Northwest (NW),Large,,47.0,-5.4%
2021-08-30,Northwest (NW),Medium,,12.3,29.9%
2021-08-30,Northwest (NW),Misc,,0.9,-18.2%
2021-08-30,Northwest (NW),Small,,0.1,-69.0%
2021-08-30,Northwest (NW),Total,,94.8,0.1%
2021-08-30,Northwest (NW),Ungraded,,26.9,0.9%
2021-08-30,South Central (SC),,Cage-Free,20.6,38.5%
2021-08-30,South Central (SC),,Organic,9.7,27.3%
2021-08-30,South Central (SC),,Specialty,4.3,5.9%
2021-08-30,South Central (SC),Extra Large,,32.0,2.1%
2021-08-30,South Central (SC),Jumbo,,12.8,10.5%
2021-08-30,South Central (SC),Large,,158.4,10.3%
2021-08-30,South Central (SC),Medium,,40.7,7.9%
2021-08-30,South Central (SC),Misc,,16.1,2.1%
2021-08-30,South Central (SC),Small,,5.6,54.6%
2021-08-30,South Central (SC),Total,,292.3,9.7%
2021-08-30,South Central (SC),Ungraded,,26.7,17.2%
2021-08-30,Southeast (SE),,Cage-Free,12.7,-13.1%
2021-08-30,Southeast (SE),,Organic,7.0,1.1%
2021-08-30,Southeast (SE),,Specialty,16.7,5.2%
2021-08-30,Southeast (SE),Extra Large,,29.9,0.2%
2021-08-30,Southeast (SE),Jumbo,,6.0,-14.5%
2021-08-30,Southeast (SE),Large,,143.9,2.7%
2021-08-30,Southeast (SE),Medium,,26.3,18.8%
2021-08-30,Southeast (SE),Misc,,7.3,-8.4%
2021-08-30,Southeast (SE),Small,,2.4,-10.9%
2021-08-30,Southeast (SE),Total,,260.1,5.5%
2021-08-30,Southeast (SE),Ungraded,,44.3,20.2%
2021-08-30,Southwest (SW),,Cage-Free,11.8,5.1%
2021-08-30,Southwest (SW),,Organic,20.9,-19.5%
2021-08-30,Southwest (SW),,Specialty,5.3,141.4%
2021-08-30,Southwest (SW),Extra Large,,17.7,13.0%
2021-08-30,Southwest (SW),Jumbo,,3.2,4.0%
2021-08-30,Southwest (SW),Large,,66.7,2.4%
2021-08-30,Southwest (SW),Medium,,26.4,6.7%
2021-08-30,Southwest (SW),Misc,,3.3,67.2%
2021-08-30,Southwest (SW),Small,,1.8,-27.0%
2021-08-30,Southwest (SW),Total,,150.1,1.6%
2021-08-30,Southwest (SW),Ungraded,,31.0,-11.0%
2021-09-06,,Breaking Stock,,366.3,7.4%
2021-09-06,6-Area,,Cage-Free,162.2,8.7%
2021-09-06,6-Area,,Organic,115.5,5.9%
2021-09-06,6-Area,,Specialty,39.6,7.6%
2021-09-06,6-Area,Extra Large,,163.5,14.1%
2021-09-06,6-Area,Jumbo,,46.1,12.7%
2021-09-06,6-Area,Large,,688.0,-2.3%
2021-09-06,6-Area,Medium,,181.0,-2.0%
2021-09-06,6-Area,Misc,,69.4,6.4%
2021-09-06,6-Area,Small,,21.6,10.7%
2021-09-06,6-Area,Total,,1556.8,2.7%
2021-09-06,6-Area,Ungraded,,387.2,8.0%
2021-09-06,Midwest (MW),,Cage-Free,98.6,10.9%
2021-09-06,Midwest (MW),,Organic,55.6,7.0%
2021-09-06,Midwest (MW),,Specialty,0.0,-69.0%
2021-09-06,Midwest (MW),Extra Large,,30.0,4.9%
2021-09-06,Midwest (MW),Jumbo,,13.3,27.9%
2021-09-06,Midwest (MW),Large,,153.1,-15.5%
2021-09-06,Midwest (MW),Medium,,62.0,12.0%
2021-09-06,Midwest (MW),Misc,,27.2,11.0%
2021-09-06,Midwest (MW),Small,,5.8,9.4%
2021-09-06,Midwest (MW),Total,,510.8,0.9%
2021-09-06,Midwest (MW),Ungraded,,219.3,9.2%
2021-09-06,Northeast (NE),,Cage-Free,3.4,15.7%
2021-09-06,Northeast (NE),,Organic,18.0,6.7%
2021-09-06,Northeast (NE),,Specialty,12.0,26.3%
2021-09-06,Northeast (NE),Extra Large,,43.3,41.6%
2021-09-06,Northeast (NE),Jumbo,,6.7,24.1%
2021-09-06,Northeast (NE),Large,,106.2,-0.7%
2021-09-06,Northeast (NE),Medium,,19.9,-15.8%
2021-09-06,Northeast (NE),Misc,,14.0,8.8%
2021-09-06,Northeast (NE),Small,,4.9,12.1%
2021-09-06,Northeast (NE),Total,,223.1,4.9%
2021-09-06,Northeast (NE),Ungraded,,27.9,-2.7%
2021-09-06,Northwest (NW),,Cage-Free,12.3,-1.1%
2021-09-06,Northwest (NW),,Organic,3.4,32.6%
2021-09-06,Northwest (NW),,Specialty,0.6,-29.5%
2021-09-06,Northwest (NW),Extra Large,,4.2,-4.0%
2021-09-06,Northwest (NW),Jumbo,,3.0,-4.4%
2021-09-06,Northwest (NW),Large,,44.9,-4.6%
2021-09-06,Northwest (NW),Medium,,10.8,-12.2%
2021-09-06,Northwest (NW),Misc,,1.3,40.0%
2021-09-06,Northwest (NW),Small,,0.2,111.0%
2021-09-06,Northwest (NW),Total,,95.3,0.5%
2021-09-06,Northwest (NW),Ungraded,,31.0,15.1%
2021-09-06,South Central (SC),,Cage-Free,22.2,7.9%
2021-09-06,South Central (SC),,Organic,10.0,2.6%
2021-09-06,South Central (SC),,Specialty,4.1,-4.2%
2021-09-06,South Central (SC),Extra Large,,36.2,13.1%
2021-09-06,South Central (SC),Jumbo,,14.1,10.0%
2021-09-06,South Central (SC),Large,,159.2,0.5%
2021-09-06,South Central (SC),Medium,,40.9,0.4%
2021-09-06,South Central (SC),Misc,,16.3,1.1%
2021-09-06,South Central (SC),Small,,6.0,7.3%
2021-09-06,South Central (SC),Total,,299.7,2.5%
2021-09-06,South Central (SC),Ungraded,,27.1,1.3%
2021-09-06,Southeast (SE),,Cage-Free,12.6,-0.8%
2021-09-06,Southeast (SE),,Organic,9.1,29.5%
2021-09-06,Southeast (SE),,Specialty,15.5,-7.0%
2021-09-06,Southeast (SE),Extra Large,,30.8,3.1%
2021-09-06,Southeast (SE),Jumbo,,5.4,-9.4%
2021-09-06,Southeast (SE),Large,,154.5,7.4%
2021-09-06,Southeast (SE),Medium,,20.9,-20.6%
2021-09-06,Southeast (SE),Misc,,8.1,11.6%
2021-09-06,Southeast (SE),Small,,1.6,-31.8%
2021-09-06,Southeast (SE),Total,,271.2,4.3%
2021-09-06,Southeast (SE),Ungraded,,49.8,12.5%
2021-09-06,Southwest (SW),,Cage-Free,13.2,11.7%
2021-09-06,Southwest (SW),,Organic,19.4,-7.2%
2021-09-06,Southwest (SW),,Specialty,7.4,38.8%
2021-09-06,Southwest (SW),Extra Large,,18.9,6.9%
2021-09-06,Southwest (SW),Jumbo,,3.6,13.3%
2021-09-06,Southwest (SW),Large,,70.0,5.0%
2021-09-06,Southwest (SW),Medium,,26.5,0.5%
2021-09-06,Southwest (SW),Misc,,2.5,-24.7%
2021-09-06,Southwest (SW),Small,,3.0,66.6%
2021-09-06,Southwest (SW),Total,,156.7,4.4%
2021-09-06,Southwest (SW),Ungraded,,32.1,3.4%
2021-09-13,,Breaking Stock,,347.4,-5.2%
2021-09-13,6-Area,,Cage-Free,159.1,-1.9%
2021-09-13,6-Area,,Organic,116.4,0.8%
2021-09-13,6-Area,,Specialty,39.5,-0.2%
2021-09-13,6-Area,Extra Large,,177.3,8.5%
2021-09-13,6-Area,Jumbo,,49.9,8.3%
2021-09-13,6-Area,Large,,757.7,10.1%
2021-09-13,6-Area,Medium,,174.5,-3.6%
2021-09-13,6-Area,Misc,,70.0,0.9%
2021-09-13,6-Area,Small,,15.5,-28.5%
2021-09-13,6-Area,Total,,1636.9,5.2%
2021-09-13,6-Area,Ungraded,,392.1,1.3%
2021-09-13,Midwest (MW),,Cage-Free,91.2,-7.5%
2021-09-13,Midwest (MW),,Organic,58.5,5.2%
2021-09-13,Midwest (MW),,Specialty,0.1,
2021-09-13,Midwest (MW),Extra Large,,34.7,15.6%
2021-09-13,Midwest (MW),Jumbo,,9.8,-26.0%
2021-09-13,Midwest (MW),Large,,174.7,14.1%
2021-09-13,Midwest (MW),Medium,,60.1,-3.0%
2021-09-13,Midwest (MW),Misc,,23.5,-13.7%
2021-09-13,Midwest (MW),Small,,3.2,-44.8%
2021-09-13,Midwest (MW),Total,,535.5,4.8%
2021-09-13,Midwest (MW),Ungraded,,229.4,4.6%
2021-09-13,Northeast (NE),,Cage-Free,3.3,-3.8%
2021-09-13,Northeast (NE),,Organic,17.6,-2.3%
2021-09-13,Northeast (NE),,Specialty,9.8,-18.4%
2021-09-13,Northeast (NE),Extra Large,,43.1,-0.4%
2021-09-13,Northeast (NE),Jumbo,,5.6,-15.7%
2021-09-13,Northeast (NE),Large,,99.8,-6.0%
2021-09-13,Northeast (NE),Medium,,17.3,-13.2%
2021-09-13,Northeast (NE),Misc,,13.9,-0.9%
2021-09-13,Northeast (NE),Small,,4.2,-13.9%
2021-09-13,Northeast (NE),Total,,214.1,-4.0%
2021-09-13,Northeast (NE),Ungraded,,30.1,8.1%
2021-09-13,Northwest (NW),,Cage-Free,13.5,9.9%
2021-09-13,Northwest (NW),,Organic,3.5,3.5%
2021-09-13,Northwest (NW),,Specialty,0.9,50.0%
2021-09-13,Northwest (NW),Extra Large,,3.6,-14.8%
2021-09-13,Northwest (NW),Jumbo,,3.9,29.9%
2021-09-13,Northwest (NW),Large,,58.5,30.2%
2021-09-13,Northwest (NW),Medium,,11.3,5.0%
2021-09-13,Northwest (NW),Misc,,0.1,-93.1%
2021-09-13,Northwest (NW),Small,,0.1,-54.5%
2021-09-13,Northwest (NW),Total,,106.4,11.6%
2021-09-13,Northwest (NW),Ungraded,,28.9,-6.7%
2021-09-13,South Central (SC),,Cage-Free,26.2,17.8%
2021-09-13,South Central (SC),,Organic,9.4,-6.0%
2021-09-13,South Central (SC),,Specialty,4.7,15.6%
2021-09-13,South Central (SC),Extra Large,,43.5,20.1%
2021-09-13,South Central (SC),Jumbo,,16.6,18.1%
2021-09-13,South Central (SC),Large,,188.3,18.3%
2021-09-13,South Central (SC),Medium,,37.0,-9.6%
2021-09-13,South Central (SC),Misc,,18.6,14.3%
2021-09-13,South Central (SC),Small,,4.5,-24.9%
2021-09-13,South Central (SC),Total,,335.7,12.0%
2021-09-13,South Central (SC),Ungraded,,27.2,0.4%
2021-09-13,Southeast (SE),,Cage-Free,13.2,4.9%
2021-09-13,Southeast (SE),,Organic,8.5,-6.5%
2021-09-13,Southeast (SE),,Specialty,17.6,13.4%
2021-09-13,Southeast (SE),Extra Large,,34.6,12.4%
2021-09-13,Southeast (SE),Jumbo,,8.2,51.6%
2021-09-13,Southeast (SE),Large,,164.8,6.7%
2021-09-13,Southeast (SE),Medium,,22.1,5.7%
2021-09-13,Southeast (SE),Misc,,9.8,21.6%
2021-09-13,Southeast (SE),Small,,1.1,-31.1%
2021-09-13,Southeast (SE),Total,,289.2,6.6%
2021-09-13,Southeast (SE),Ungraded,,48.5,-2.6%
2021-09-13,Southwest (SW),,Cage-Free,11.7,-11.1%
2021-09-13,Southwest (SW),,Organic,18.9,-2.8%
2021-09-13,Southwest (SW),,Specialty,6.4,-13.3%
2021-09-13,Southwest (SW),Extra Large,,17.9,-5.5%
2021-09-13,Southwest (SW),Jumbo,,5.7,57.8%
2021-09-13,Southwest (SW),Large,,71.6,2.3%
2021-09-13,Southwest (SW),Medium,,26.7,0.7%
2021-09-13,Southwest (SW),Misc,,4.1,63.3%
2021-09-13,Southwest (SW),Small,,2.3,-22.3%
2021-09-13,Southwest (SW),Total,,156.1,-0.4%
2021-09-13,Southwest (SW),Ungraded,,27.8,-13.3%
2021-09-20,,Breaking Stock,,342.5,-1.4%
