year,reference_period,class,value,agg_level
2022,FEB,LAYERS,2326.0,STATE
2022,FEB,LAYERS,2306.0,STATE
2022,FEB,LAYERS,1975.0,STATE
2022,FEB,LAYERS,1966.0,STATE
2022,FEB,LAYERS,2262.0,STATE
2022,FEB,LAYERS,2337.0,STATE
2022,FEB,LAYERS,2300.0,STATE
2022,FEB,LAYERS,1827.0,STATE
2022,FEB,LAYERS,2356.0,STATE
2022,FEB,LAYERS,2182.0,STATE
2022,FEB,LAYERS,2377.0,STATE
2022,FEB,LAYERS,1975.0,STATE
2022,FEB,LAYERS,2463.0,STATE
2022,FEB,LAYERS,2161.0,STATE
2022,FEB,LAYERS,2222.0,STATE
2022,FEB,LAYERS,2056.0,STATE
2022,FEB,LAYERS,2368.0,STATE
2022,FEB,LAYERS,2301.0,STATE
2022,FEB,"LAYERS, TABLE",2296.0,NATIONAL
2022,FIRST OF APR,LAYERS,80.0,NATIONAL
2022,FIRST OF APR,"LAYERS, TABLE",83.3,NATIONAL
2022,FIRST OF AUG,LAYERS,79.1,NATIONAL
2022,FIRST OF AUG,"LAYERS, TABLE",82.3,NATIONAL
2022,FIRST OF DEC,LAYERS,79.2,NATIONAL
2022,FIRST OF DEC,"LAYERS, TABLE",82.3,NATIONAL
2022,FIRST OF FEB,LAYERS,78.9,NATIONAL
2022,FIRST OF FEB,"LAYERS, TABLE",81.9,NATIONAL
2022,FIRST OF JAN,LAYERS,79.3,NATIONAL
2022,FIRST OF JAN,"LAYERS, TABLE",82.5,NATIONAL
2022,FIRST OF JUL,LAYERS,79.2,NATIONAL
2022,FIRST OF JUL,"LAYERS, TABLE",82.3,NATIONAL
2022,FIRST OF JUN,LAYERS,79.0,NATIONAL
2022,FIRST OF JUN,"LAYERS, TABLE",82.1,NATIONAL
2022,FIRST OF MAR,LAYERS,79.4,NATIONAL
2022,FIRST OF MAR,"LAYERS, TABLE",82.0,NATIONAL
2022,FIRST OF MAY,LAYERS,79.7,NATIONAL
2022,FIRST OF MAY,"LAYERS, TABLE",82.9,NATIONAL
2022,FIRST OF NOV,LAYERS,79.1,NATIONAL
2022,FIRST OF NOV,"LAYERS, TABLE",82.1,NATIONAL
2022,FIRST OF OCT,LAYERS,78.8,NATIONAL
2022,FIRST OF OCT,"LAYERS, TABLE",81.9,NATIONAL
2022,FIRST OF SEP,LAYERS,79.2,NATIONAL
2022,FIRST OF SEP,"LAYERS, TABLE",82.3,NATIONAL
2022,JAN,LAYERS,2454.0,NATIONAL
2022,JAN,LAYERS,2004.0,STATE
2022,JAN,LAYERS,2232.0,STATE
2022,JAN,LAYERS,2394.0,STATE
2022,JAN,LAYERS,2622.0,STATE
2022,JAN,LAYERS,2253.0,STATE
2022,JAN,LAYERS,2556.0,STATE
2022,JAN,LAYERS,2398.0,STATE
2022,JAN,LAYERS,2468.0,STATE
2022,JAN,LAYERS,2253.0,STATE
2022,JAN,LAYERS,2486.0,STATE
2022,JAN,LAYERS,2524.0,STATE
2022,JAN,LAYERS,2560.0,STATE
2022,JAN,LAYERS,2514.0,STATE
2022,JAN,LAYERS,2161.0,STATE
2022,JAN,LAYERS,2198.0,STATE
2022,JAN,LAYERS,2496.0,STATE
2022,JAN,LAYERS,2551.0,STATE
2022,JAN,LAYERS,2538.0,STATE
2022,JAN,LAYERS,1993.0,STATE
2022,JAN,LAYERS,2589.0,STATE
2022,JAN,LAYERS,2444.0,STATE
2022,JAN,LAYERS,2651.0,STATE
2022,JAN,LAYERS,2261.0,STATE
2022,JAN,LAYERS,2641.0,STATE
2022,JAN,LAYERS,2453.0,STATE
2022,JAN,LAYERS,2585.0,STATE
2022,JAN,LAYERS,2357.0,STATE
2022,JAN,LAYERS,2644.0,STATE
2022,JAN,LAYERS,2533.0,STATE
2022,JAN,"LAYERS, TABLE",2549.0,NATIONAL
2022,JUL,LAYERS,2455.0,NATIONAL
2022,JUL,LAYERS,2026.0,STATE
2022,JUL,LAYERS,2191.0,STATE
2022,JUL,LAYERS,2482.0,STATE
2022,JUL,LAYERS,2583.0,STATE
2022,JUL,LAYERS,2219.0,STATE
2022,JUL,LAYERS,2534.0,STATE
2022,JUL,LAYERS,2262.0,STATE
2022,JUL,LAYERS,2534.0,STATE
2022,JUL,LAYERS,2298.0,STATE
2022,JUL,LAYERS,2625.0,STATE
2022,JUL,LAYERS,2603.0,STATE
2022,JUL,LAYERS,2597.0,STATE
2022,JUL,LAYERS,2633.0,STATE
2022,JUL,LAYERS,2190.0,STATE
2022,JUL,LAYERS,2173.0,STATE
2022,JUL,LAYERS,2355.0,STATE
2022,JUL,LAYERS,2621.0,STATE
2022,JUL,LAYERS,2523.0,STATE
2022,JUL,LAYERS,2113.0,STATE
2022,JUL,LAYERS,2581.0,STATE
2022,JUL,LAYERS,2465.0,STATE
2022,JUL,LAYERS,2621.0,STATE
2022,JUL,LAYERS,2242.0,STATE
2022,JUL,LAYERS,2558.0,STATE
2022,JUL,LAYERS,2399.0,STATE
2022,JUL,LAYERS,2728.0,STATE
2022,JUL,LAYERS,2384.0,STATE
2022,JUL,LAYERS,2688.0,STATE
2022,JUL,LAYERS,2644.0,STATE
2022,JUL,"LAYERS, TABLE",2552.0,NATIONAL
2022,JUN,LAYERS,2373.0,NATIONAL
2022,JUN,LAYERS,1985.0,STATE
2022,JUN,LAYERS,2099.0,STATE
2022,JUN,LAYERS,2367.0,STATE
2022,JUN,LAYERS,2496.0,STATE
2022,JUN,LAYERS,2171.0,STATE
2022,JUN,LAYERS,2475.0,STATE
2022,JUN,LAYERS,2220.0,STATE
2022,JUN,LAYERS,2478.0,STATE
2022,JUN,LAYERS,2186.0,STATE
2022,JUN,LAYERS,2527.0,STATE
2022,JUN,LAYERS,2516.0,STATE
2022,JUN,LAYERS,2489.0,STATE
2022,JUN,LAYERS,2473.0,STATE
2022,JUN,LAYERS,2076.0,STATE
2022,JUN,LAYERS,2108.0,STATE
2022,JUN,LAYERS,2288.0,STATE
2022,JUN,LAYERS,2524.0,STATE
2022,JUN,LAYERS,2456.0,STATE
2022,JUN,LAYERS,1965.0,STATE
2022,JUN,LAYERS,2578.0,STATE
2022,JUN,LAYERS,2353.0,STATE
2022,JUN,LAYERS,2525.0,STATE
2022,JUN,LAYERS,2098.0,STATE
2022,JUN,LAYERS,2490.0,STATE
2022,JUN,LAYERS,2320.0,STATE
2022,JUN,LAYERS,2619.0,STATE
2022,JUN,LAYERS,2330.0,STATE
2022,JUN,LAYERS,2600.0,STATE
2022,JUN,LAYERS,2538.0,STATE
2022,JUN,"LAYERS, TABLE",2467.0,NATIONAL
2022,MAR,LAYERS,2471.0,NATIONAL
2022,MAR,LAYERS,2107.0,STATE
2022,MAR,LAYERS,2294.0,STATE
2022,MAR,LAYERS,2462.0,STATE
2022,MAR,LAYERS,2482.0,STATE
2022,MAR,LAYERS,2246.0,STATE
2022,MAR,LAYERS,2581.0,STATE
2022,MAR,LAYERS,2291.0,STATE
2022,MAR,LAYERS,2572.0,STATE
2022,MAR,LAYERS,2379.0,STATE
2022,MAR,LAYERS,2531.0,STATE
2022,MAR,LAYERS,2600.0,STATE
2022,MAR,LAYERS,2522.0,STATE
2022,MAR,LAYERS,2599.0,STATE
2022,MAR,LAYERS,2160.0,STATE
2022,MAR,LAYERS,2200.0,STATE
2022,MAR,LAYERS,2515.0,STATE
2022,MAR,LAYERS,2629.0,STATE
2022,MAR,LAYERS,2564.0,STATE
2022,MAR,LAYERS,2029.0,STATE
2022,MAR,LAYERS,2697.0,STATE
2022,MAR,LAYERS,2427.0,STATE
2022,MAR,LAYERS,2636.0,STATE
2022,MAR,LAYERS,2208.0,STATE
2022,MAR,LAYERS,2682.0,STATE
2022,MAR,LAYERS,2389.0,STATE
2022,MAR,LAYERS,2542.0,STATE
2022,MAR,LAYERS,2221.0,STATE
2022,MAR,LAYERS,2628.0,STATE
2022,MAR,LAYERS,2510.0,STATE
2022,MAR,"LAYERS, TABLE",2563.0,NATIONAL
2022,MAY,LAYERS,2459.0,NATIONAL
2022,MAY,LAYERS,2064.0,STATE
2022,MAY,LAYERS,2205.0,STATE
2022,MAY,LAYERS,2427.0,STATE
2022,MAY,LAYERS,2581.0,STATE
2022,MAY,LAYERS,2285.0,STATE
2022,MAY,LAYERS,2601.0,STATE
2022,MAY,LAYERS,2352.0,STATE
2022,MAY,LAYERS,2572.0,STATE
2022,MAY,LAYERS,2181.0,STATE
2022,MAY,LAYERS,2551.0,STATE
2022,MAY,LAYERS,2544.0,STATE
2022,MAY,LAYERS,2562.0,STATE
2022,MAY,LAYERS,2531.0,STATE
2022,MAY,LAYERS,2141.0,STATE
2022,MAY,LAYERS,2205.0,STATE
2022,MAY,LAYERS,2465.0,STATE
2022,MAY,LAYERS,2634.0,STATE
2022,MAY,LAYERS,2510.0,STATE
2022,MAY,LAYERS,2060.0,STATE
2022,MAY,LAYERS,2761.0,STATE
2022,MAY,LAYERS,2433.0,STATE
2022,MAY,LAYERS,2594.0,STATE
2022,MAY,LAYERS,2258.0,STATE
2022,MAY,LAYERS,2656.0,STATE
2022,MAY,LAYERS,2415.0,STATE
2022,MAY,LAYERS,2682.0,STATE
2022,MAY,LAYERS,2444.0,STATE
2022,MAY,LAYERS,2715.0,STATE
2022,MAY,LAYERS,2617.0,STATE
2022,MAY,"LAYERS, TABLE",2558.0,NATIONAL
2022,NOV,LAYERS,2375.0,NATIONAL
2022,NOV,LAYERS,1989.0,STATE
2022,NOV,LAYERS,2084.0,STATE
2022,NOV,LAYERS,2344.0,STATE
2022,NOV,LAYERS,2295.0,STATE
2022,NOV,LAYERS,2190.0,STATE
2022,NOV,LAYERS,2499.0,STATE
2022,NOV,LAYERS,2360.0,STATE
2022,NOV,LAYERS,2439.0,STATE
2022,NOV,LAYERS,2220.0,STATE
2022,NOV,LAYERS,2609.0,STATE
2022,NOV,LAYERS,2485.0,STATE
2022,NOV,LAYERS,2478.0,STATE
2022,NOV,LAYERS,2536.0,STATE
2022,NOV,LAYERS,2135.0,STATE
2022,NOV,LAYERS,2121.0,STATE
2022,NOV,LAYERS,2276.0,STATE
2022,NOV,LAYERS,2542.0,STATE
2022,NOV,LAYERS,2403.0,STATE
2022,NOV,LAYERS,1951.0,STATE
2022,NOV,LAYERS,2440.0,STATE
2022,NOV,LAYERS,2345.0,STATE
2022,NOV,LAYERS,2529.0,STATE
2022,NOV,LAYERS,2216.0,STATE
2022,NOV,LAYERS,2444.0,STATE
2022,NOV,LAYERS,2367.0,STATE
2022,NOV,LAYERS,2607.0,STATE
2022,NOV,LAYERS,2200.0,STATE
2022,NOV,LAYERS,2568.0,STATE
2022,NOV,LAYERS,2525.0,STATE
2022,NOV,"LAYERS, TABLE",2467.0,NATIONAL
2022,OCT,LAYERS,2449.0,NATIONAL
2022,OCT,LAYERS,2066.0,STATE
2022,OCT,LAYERS,2150.0,STATE
2022,OCT,LAYERS,2384.0,STATE
2022,OCT,LAYERS,2445.0,STATE
2022,OCT,LAYERS,2232.0,STATE
2022,OCT,LAYERS,2605.0,STATE
2022,OCT,LAYERS,2388.0,STATE
2022,OCT,LAYERS,2515.0,STATE
2022,OCT,LAYERS,2216.0,STATE
2022,OCT,LAYERS,2680.0,STATE
2022,OCT,LAYERS,2525.0,STATE
2022,OCT,LAYERS,2561.0,STATE
2022,OCT,LAYERS,2620.0,STATE
2022,OCT,LAYERS,2166.0,STATE
2022,OCT,LAYERS,2210.0,STATE
2022,OCT,LAYERS,2346.0,STATE
2022,OCT,LAYERS,2594.0,STATE
2022,OCT,LAYERS,2532.0,STATE
2022,OCT,LAYERS,2019.0,STATE
2022,OCT,LAYERS,2606.0,STATE
2022,OCT,LAYERS,2416.0,STATE
2022,OCT,LAYERS,2600.0,STATE
2022,OCT,LAYERS,2328.0,STATE
2022,OCT,LAYERS,2718.0,STATE
2022,OCT,LAYERS,2400.0,STATE
2022,OCT,LAYERS,2601.0,STATE
2022,OCT,LAYERS,2319.0,STATE
2022,OCT,LAYERS,2653.0,STATE
2022,OCT,LAYERS,2608.0,STATE
2022,OCT,"LAYERS, TABLE",2543.0,NATIONAL
2022,SEP,LAYERS,2371.0,NATIONAL
2022,SEP,LAYERS,1987.0,STATE
2022,SEP,LAYERS,2090.0,STATE
2022,SEP,LAYERS,2344.0,STATE
2022,SEP,LAYERS,2384.0,STATE
2022,SEP,LAYERS,2137.0,STATE
2022,SEP,LAYERS,2531.0,STATE
2022,SEP,LAYERS,2273.0,STATE
2022,SEP,LAYERS,2424.0,STATE
2022,SEP,LAYERS,2131.0,STATE
2022,SEP,LAYERS,2565.0,STATE
2022,SEP,LAYERS,2473.0,STATE
2022,SEP,LAYERS,2479.0,STATE
2022,SEP,LAYERS,2437.0,STATE
2022,SEP,LAYERS,2056.0,STATE
2022,SEP,LAYERS,2151.0,STATE
2022,SEP,LAYERS,2356.0,STATE
2022,SEP,LAYERS,2507.0,STATE
2022,SEP,LAYERS,2477.0,STATE
2022,SEP,LAYERS,1946.0,STATE
2022,SEP,LAYERS,2597.0,STATE
2022,SEP,LAYERS,2328.0,STATE
2022,SEP,LAYERS,2532.0,STATE
2022,SEP,LAYERS,2273.0,STATE
2022,SEP,LAYERS,2662.0,STATE
2022,SEP,LAYERS,2301.0,STATE
2022,SEP,LAYERS,2476.0,STATE
2022,SEP,LAYERS,2341.0,STATE
2022,SEP,LAYERS,2549.0,STATE
2022,SEP,LAYERS,2532.0,STATE
2022,SEP,"LAYERS, TABLE",2463.0,NATIONAL
2023,APR,LAYERS,2346.0,NATIONAL
2023,APR,LAYERS,1835.0,STATE
2023,APR,LAYERS,2068.0,STATE
2023,APR,LAYERS,2341.0,STATE
2023,APR,LAYERS,2523.0,STATE
2023,APR,LAYERS,2130.0,STATE
2023,APR,LAYERS,2462.0,STATE
2023,APR,LAYERS,2341.0,STATE
2023,APR,LAYERS,2405.0,STATE
2023,APR,LAYERS,2124.0,STATE
2023,APR,LAYERS,2589.0,STATE
2023,APR,LAYERS,2502.0,STATE
2023,APR,LAYERS,2414.0,STATE
2023,APR,LAYERS,2435.0,STATE
2023,APR,LAYERS,2045.0,STATE
2023,APR,LAYERS,2142.0,STATE
2023,APR,LAYERS,2426.0,STATE
2023,APR,LAYERS,2546.0,STATE
2023,APR,LAYERS,2442.0,STATE
2023,APR,LAYERS,1819.0,STATE
2023,APR,LAYERS,2647.0,STATE
2023,APR,LAYERS,2339.0,STATE
2023,APR,LAYERS,2451.0,STATE
2023,APR,LAYERS,2181.0,STATE
2023,APR,LAYERS,2259.0,STATE
2023,APR,LAYERS,2256.0,STATE
2023,APR,LAYERS,2469.0,STATE
2023,APR,LAYERS,2244.0,STATE
2023,APR,LAYERS,2521.0,STATE
2023,APR,LAYERS,2564.0,STATE
2023,APR,"LAYERS, TABLE",2449.0,NATIONAL
2023,AUG,LAYERS,2443.0,NATIONAL
2023,AUG,LAYERS,1882.0,STATE
2023,AUG,LAYERS,2174.0,STATE
2023,AUG,LAYERS,2393.0,STATE
2023,AUG,LAYERS,2558.0,STATE
2023,AUG,LAYERS,2175.0,STATE
2023,AUG,LAYERS,2582.0,STATE
2023,AUG,LAYERS,2416.0,STATE
2023,AUG,LAYERS,2498.0,STATE
2023,AUG,LAYERS,2169.0,STATE
2023,AUG,LAYERS,2689.0,STATE
2023,AUG,LAYERS,2522.0,STATE
2023,AUG,LAYERS,2512.0,STATE
2023,AUG,LAYERS,2556.0,STATE
2023,AUG,LAYERS,2140.0,STATE
2023,AUG,LAYERS,2250.0,STATE
2023,AUG,LAYERS,2684.0,STATE
2023,AUG,LAYERS,2645.0,STATE
2023,AUG,LAYERS,2517.0,STATE
2023,AUG,LAYERS,1873.0,STATE
2023,AUG,LAYERS,2551.0,STATE
2023,AUG,LAYERS,2450.0,STATE
2023,AUG,LAYERS,2564.0,STATE
2023,AUG,LAYERS,2284.0,STATE
2023,AUG,LAYERS,2546.0,STATE
2023,AUG,LAYERS,2386.0,STATE
2023,AUG,LAYERS,2612.0,STATE
2023,AUG,LAYERS,2235.0,STATE
2023,AUG,LAYERS,2627.0,STATE
2023,AUG,LAYERS,2685.0,STATE
2023,AUG,"LAYERS, TABLE",2544.0,NATIONAL
2023,DEC,LAYERS,2462.0,NATIONAL
2023,DEC,LAYERS,1854.0,STATE
2023,DEC,LAYERS,2204.0,STATE
2023,DEC,LAYERS,2397.0,STATE
2023,DEC,LAYERS,2730.0,STATE
2023,DEC,LAYERS,2246.0,STATE
2023,DEC,LAYERS,2606.0,STATE
2023,DEC,LAYERS,2368.0,STATE
2023,DEC,LAYERS,2505.0,STATE
2023,DEC,LAYERS,2218.0,STATE
2023,DEC,LAYERS,2680.0,STATE
2023,DEC,LAYERS,2462.0,STATE
2023,DEC,LAYERS,2600.0,STATE
2023,DEC,LAYERS,2570.0,STATE
2023,DEC,LAYERS,2220.0,STATE
2023,DEC,LAYERS,2238.0,STATE
2023,DEC,LAYERS,2605.0,STATE
2023,DEC,LAYERS,2554.0,STATE
2023,DEC,LAYERS,2554.0,STATE
2023,DEC,LAYERS,2082.0,STATE
2023,DEC,LAYERS,2430.0,STATE
2023,DEC,LAYERS,2417.0,STATE
2023,DEC,LAYERS,2589.0,STATE
2023,DEC,LAYERS,2282.0,STATE
2023,DEC,LAYERS,2769.0,STATE
2023,DEC,LAYERS,2456.0,STATE
2023,DEC,LAYERS,2716.0,STATE
2023,DEC,LAYERS,2382.0,STATE
2023,DEC,LAYERS,2666.0,STATE
2023,DEC,LAYERS,2682.0,STATE
2023,DEC,"LAYERS, TABLE",2576.0,NATIONAL
2023,FEB,LAYERS,2165.0,NATIONAL
2023,FEB,LAYERS,1708.0,STATE
2023,FEB,LAYERS,1909.0,STATE
2023,FEB,LAYERS,2087.0,STATE
2023,FEB,LAYERS,2419.0,STATE
2023,FEB,LAYERS,2016.0,STATE
2023,FEB,LAYERS,2283.0,STATE
2023,FEB,LAYERS,2151.0,STATE
2023,FEB,LAYERS,2219.0,STATE
2023,FEB,LAYERS,2006.0,STATE
2023,FEB,LAYERS,2436.0,STATE
2023,FEB,LAYERS,2294.0,STATE
2023,FEB,LAYERS,2192.0,STATE
2023,FEB,LAYERS,2245.0,STATE
2023,FEB,LAYERS,1946.0,STATE
2023,FEB,LAYERS,2020.0,STATE
2023,FEB,LAYERS,2176.0,STATE
2023,FEB,LAYERS,2342.0,STATE
2023,FEB,LAYERS,2254.0,STATE
2023,FEB,LAYERS,1819.0,STATE
2023,FEB,LAYERS,2462.0,STATE
2023,FEB,LAYERS,2150.0,STATE
2023,FEB,LAYERS,2286.0,STATE
2023,FEB,LAYERS,2078.0,STATE
2023,FEB,LAYERS,2295.0,STATE
2023,FEB,LAYERS,1986.0,STATE
2023,FEB,LAYERS,2329.0,STATE
2023,FEB,LAYERS,2124.0,STATE
2023,FEB,LAYERS,2360.0,STATE
2023,FEB,LAYERS,2355.0,STATE
2023,FEB,"LAYERS, TABLE",2255.0,NATIONAL
2023,FIRST OF APR,LAYERS,78.1,NATIONAL
2023,FIRST OF APR,"LAYERS, TABLE",81.5,NATIONAL
2023,FIRST OF AUG,LAYERS,78.8,NATIONAL
2023,FIRST OF AUG,"LAYERS, TABLE",82.1,NATIONAL
2023,FIRST OF DEC,LAYERS,79.5,NATIONAL
2023,FIRST OF DEC,"LAYERS, TABLE",83.0,NATIONAL
2023,FIRST OF FEB,LAYERS,77.2,NATIONAL
2023,FIRST OF FEB,"LAYERS, TABLE",80.4,NATIONAL
2023,FIRST OF JAN,LAYERS,78.1,NATIONAL
2023,FIRST OF JAN,"LAYERS, TABLE",81.4,NATIONAL
2023,FIRST OF JUL,LAYERS,78.5,NATIONAL
2023,FIRST OF JUL,"LAYERS, TABLE",81.9,NATIONAL
2023,FIRST OF JUN,LAYERS,78.0,NATIONAL
2023,FIRST OF JUN,"LAYERS, TABLE",81.3,NATIONAL
2023,FIRST OF MAR,LAYERS,77.4,NATIONAL
2023,FIRST OF MAR,"LAYERS, TABLE",80.6,NATIONAL
2023,FIRST OF MAY,LAYERS,78.2,NATIONAL
2023,FIRST OF MAY,"LAYERS, TABLE",81.7,NATIONAL
2023,FIRST OF NOV,LAYERS,79.6,NATIONAL
2023,FIRST OF NOV,"LAYERS, TABLE",82.9,NATIONAL
2023,FIRST OF OCT,LAYERS,79.1,NATIONAL
2023,FIRST OF OCT,"LAYERS, TABLE",82.3,NATIONAL
2023,FIRST OF SEP,LAYERS,78.8,NATIONAL
2023,FIRST OF SEP,"LAYERS, TABLE",82.0,NATIONAL
2023,JAN,LAYERS,2408.0,NATIONAL
2023,JAN,LAYERS,1892.0,STATE
2023,JAN,LAYERS,2125.0,STATE
2023,JAN,LAYERS,2311.0,STATE
2023,JAN,LAYERS,2559.0,STATE
2023,JAN,LAYERS,2239.0,STATE
2023,JAN,LAYERS,2499.0,STATE
2023,JAN,LAYERS,2295.0,STATE
2023,JAN,LAYERS,2499.0,STATE
2023,JAN,LAYERS,2263.0,STATE
2023,JAN,LAYERS,2694.0,STATE
2023,JAN,LAYERS,2519.0,STATE
2023,JAN,LAYERS,2464.0,STATE
2023,JAN,LAYERS,2542.0,STATE
2023,JAN,LAYERS,2138.0,STATE
2023,JAN,LAYERS,2213.0,STATE
2023,JAN,LAYERS,2369.0,STATE
2023,JAN,LAYERS,2615.0,STATE
2023,JAN,LAYERS,2468.0,STATE
2023,JAN,LAYERS,2024.0,STATE
2023,JAN,LAYERS,2719.0,STATE
2023,JAN,LAYERS,2414.0,STATE
2023,JAN,LAYERS,2571.0,STATE
2023,JAN,LAYERS,2353.0,STATE
2023,JAN,LAYERS,2612.0,STATE
2023,JAN,LAYERS,2294.0,STATE
2023,JAN,LAYERS,2592.0,STATE
2023,JAN,LAYERS,2381.0,STATE
2023,JAN,LAYERS,2657.0,STATE
2023,JAN,LAYERS,2601.0,STATE
2023,JAN,"LAYERS, TABLE",2510.0,NATIONAL
2023,JUL,LAYERS,2438.0,NATIONAL
2023,JUL,LAYERS,1885.0,STATE
2023,JUL,LAYERS,2159.0,STATE
2023,JUL,LAYERS,2383.0,STATE
2023,JUL,LAYERS,2556.0,STATE
2023,JUL,LAYERS,2177.0,STATE
2023,JUL,LAYERS,2611.0,STATE
2023,JUL,LAYERS,2390.0,STATE
2023,JUL,LAYERS,2500.0,STATE
2023,JUL,LAYERS,2174.0,STATE
2023,JUL,LAYERS,2693.0,STATE
2023,JUL,LAYERS,2571.0,STATE
2023,JUL,LAYERS,2544.0,STATE
2023,JUL,LAYERS,2614.0,STATE
2023,JUL,LAYERS,2126.0,STATE
2023,JUL,LAYERS,2237.0,STATE
2023,JUL,LAYERS,2655.0,STATE
2023,JUL,LAYERS,2599.0,STATE
2023,JUL,LAYERS,2480.0,STATE
2023,JUL,LAYERS,1941.0,STATE
2023,JUL,LAYERS,2494.0,STATE
2023,JUL,LAYERS,2442.0,STATE
2023,JUL,LAYERS,2548.0,STATE
2023,JUL,LAYERS,2301.0,STATE
2023,JUL,LAYERS,2543.0,STATE
2023,JUL,LAYERS,2328.0,STATE
2023,JUL,LAYERS,2564.0,STATE
2023,JUL,LAYERS,2341.0,STATE
2023,JUL,LAYERS,2620.0,STATE
2023,JUL,LAYERS,2654.0,STATE
2023,JUL,"LAYERS, TABLE",2543.0,NATIONAL
2023,JUN,LAYERS,2348.0,NATIONAL
2023,JUN,LAYERS,1829.0,STATE
2023,JUN,LAYERS,2085.0,STATE
2023,JUN,LAYERS,2311.0,STATE
2023,JUN,LAYERS,2435.0,STATE
2023,JUN,LAYERS,2114.0,STATE
2023,JUN,LAYERS,2497.0,STATE
2023,JUN,LAYERS,2252.0,STATE
2023,JUN,LAYERS,2416.0,STATE
2023,JUN,LAYERS,2071.0,STATE
2023,JUN,LAYERS,2603.0,STATE
2023,JUN,LAYERS,2490.0,STATE
2023,JUN,LAYERS,2457.0,STATE
2023,JUN,LAYERS,2474.0,STATE
2023,JUN,LAYERS,2058.0,STATE
2023,JUN,LAYERS,2163.0,STATE
2023,JUN,LAYERS,2492.0,STATE
2023,JUN,LAYERS,2491.0,STATE
2023,JUN,LAYERS,2366.0,STATE
2023,JUN,LAYERS,1889.0,STATE
2023,JUN,LAYERS,2478.0,STATE
2023,JUN,LAYERS,2357.0,STATE
2023,JUN,LAYERS,2457.0,STATE
2023,JUN,LAYERS,2235.0,STATE
2023,JUN,LAYERS,2485.0,STATE
2023,JUN,LAYERS,2300.0,STATE
2023,JUN,LAYERS,2475.0,STATE
2023,JUN,LAYERS,2337.0,STATE
2023,JUN,LAYERS,2478.0,STATE
2023,JUN,LAYERS,2562.0,STATE
2023,JUN,"LAYERS, TABLE",2449.0,NATIONAL
2023,MAR,LAYERS,2411.0,NATIONAL
2023,MAR,LAYERS,1906.0,STATE
2023,MAR,LAYERS,2122.0,STATE
2023,MAR,LAYERS,2376.0,STATE
2023,MAR,LAYERS,2621.0,STATE
2023,MAR,LAYERS,2211.0,STATE
2023,MAR,LAYERS,2552.0,STATE
2023,MAR,LAYERS,2396.0,STATE
2023,MAR,LAYERS,2455.0,STATE
2023,MAR,LAYERS,2209.0,STATE
2023,MAR,LAYERS,2675.0,STATE
2023,MAR,LAYERS,2575.0,STATE
2023,MAR,LAYERS,2455.0,STATE
2023,MAR,LAYERS,2478.0,STATE
2023,MAR,LAYERS,2164.0,STATE
2023,MAR,LAYERS,2237.0,STATE
2023,MAR,LAYERS,2514.0,STATE
2023,MAR,LAYERS,2589.0,STATE
2023,MAR,LAYERS,2529.0,STATE
2023,MAR,LAYERS,1949.0,STATE
2023,MAR,LAYERS,2741.0,STATE
2023,MAR,LAYERS,2390.0,STATE
2023,MAR,LAYERS,2528.0,STATE
2023,MAR,LAYERS,2254.0,STATE
2023,MAR,LAYERS,2333.0,STATE
2023,MAR,LAYERS,2252.0,STATE
2023,MAR,LAYERS,2529.0,STATE
2023,MAR,LAYERS,2349.0,STATE
2023,MAR,LAYERS,2606.0,STATE
2023,MAR,LAYERS,2598.0,STATE
2023,MAR,"LAYERS, TABLE",2514.0,NATIONAL
2023,MAY,LAYERS,2423.0,NATIONAL
2023,MAY,LAYERS,1889.0,STATE
2023,MAY,LAYERS,2153.0,STATE
2023,MAY,LAYERS,2433.0,STATE
2023,MAY,LAYERS,2584.0,STATE
2023,MAY,LAYERS,2192.0,STATE
2023,MAY,LAYERS,2543.0,STATE
2023,MAY,LAYERS,2365.0,STATE
2023,MAY,LAYERS,2502.0,STATE
2023,MAY,LAYERS,2131.0,STATE
2023,MAY,LAYERS,2701.0,STATE
2023,MAY,LAYERS,2584.0,STATE
2023,MAY,LAYERS,2504.0,STATE
2023,MAY,LAYERS,2532.0,STATE
2023,MAY,LAYERS,2098.0,STATE
2023,MAY,LAYERS,2220.0,STATE
2023,MAY,LAYERS,2475.0,STATE
2023,MAY,LAYERS,2621.0,STATE
2023,MAY,LAYERS,2484.0,STATE
2023,MAY,LAYERS,1853.0,STATE
2023,MAY,LAYERS,2633.0,STATE
2023,MAY,LAYERS,2418.0,STATE
2023,MAY,LAYERS,2525.0,STATE
2023,MAY,LAYERS,2304.0,STATE
2023,MAY,LAYERS,2507.0,STATE
2023,MAY,LAYERS,2380.0,STATE
2023,MAY,LAYERS,2603.0,STATE
2023,MAY,LAYERS,2329.0,STATE
2023,MAY,LAYERS,2551.0,STATE
2023,MAY,LAYERS,2644.0,STATE
2023,MAY,"LAYERS, TABLE",2527.0,NATIONAL
2023,NOV,LAYERS,2387.0,NATIONAL
2023,NOV,LAYERS,1834.0,STATE
2023,NOV,LAYERS,2140.0,STATE
2023,NOV,LAYERS,2299.0,STATE
2023,NOV,LAYERS,2619.0,STATE
2023,NOV,LAYERS,2179.0,STATE
2023,NOV,LAYERS,2530.0,STATE
2023,NOV,LAYERS,2287.0,STATE
2023,NOV,LAYERS,2430.0,STATE
