report_date,environment,class,color,egg_type,origin,destination,freight,wtd_avg_price,volume,wtd_avg_price_prev,wtd_avg_price_ly,price_unit,volume_unit
2025-06-04,Cage-Free,Large,White,Graded Loose,California,California,Delivered,260.24,4830,250.78,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Cage-Free,Large,White,Graded Loose,National,National,FOB,240.0,810,240.0,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,235.0,780,235.0,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,228.61,1080,230.0,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,251.5,1872,251.5,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,207.93,1230,200.0,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Caged,1,White,Gradeable Nest Run,National,National,FOB,248.0,780,252.0,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Caged,1,Brown,Gradeable Nest Run,National,National,FOB,,,170.0,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Caged,Extra Large,White,Graded Loose,National,National,FOB,247.81,10140,231.52,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,238.0,420,238.0,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Caged,Large,White,Graded Loose,National,National,FOB,254.22,46896,253.13,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Caged,Large,Brown,Graded Loose,National,National,FOB,233.0,1140,207.38,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Caged,Medium,White,Graded Loose,National,National,FOB,228.26,4632,230.09,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,200.0,1560,200.0,,Cents Per Dozen,30-Dozen Cases
2025-06-04,Free-Range,Medium,Brown,Graded Loose,National,National,FOB,,,195.0,,Cents Per Dozen,30-Dozen Cases
2025-06-04,USDA Organic,Large,Brown,Graded Loose,National,National,FOB,279.0,1560,279.0,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Cage-Free,2,White,Gradeable Nest Run,National,National,FOB,,,190.0,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,269.0,4680,269.0,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,260.0,780,260.0,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,235.0,150,235.0,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Cage-Free,Jumbo,Brown,Graded Loose,California,California,Delivered,,,335.0,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Cage-Free,Large,White,Graded Loose,California,California,Delivered,274.48,5640,260.24,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Cage-Free,Large,White,Graded Loose,National,National,FOB,240.0,810,240.0,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,237.5,1560,235.0,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,228.61,1080,228.61,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,251.5,1872,251.5,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,207.93,1230,207.93,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Caged,1,White,Gradeable Nest Run,National,National,FOB,258.0,1560,248.0,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Caged,1,Brown,Gradeable Nest Run,National,National,FOB,167.0,576,,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Caged,Extra Large,White,Graded Loose,National,National,FOB,255.57,11700,247.81,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,239.67,630,238.0,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Caged,Jumbo,White,Graded Loose,National,National,FOB,280.0,538,,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Caged,Large,White,Graded Loose,National,National,FOB,257.95,46536,254.22,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Caged,Large,Brown,Graded Loose,National,National,FOB,234.67,1710,233.0,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Caged,Medium,White,Graded Loose,National,National,FOB,228.67,4932,228.26,,Cents Per Dozen,30-Dozen Cases
2025-06-05,Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,200.0,1560,200.0,,Cents Per Dozen,30-Dozen Cases
2025-06-05,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,251.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-06-05,USDA Organic,Large,Brown,Graded Loose,National,National,FOB,279.0,3120,279.0,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,271.43,5460,269.0,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,260.0,780,260.0,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,235.0,150,235.0,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Cage-Free,Large,White,Graded Loose,California,California,Delivered,278.61,7260,274.48,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Cage-Free,Large,White,Graded Loose,National,National,FOB,240.0,810,240.0,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,237.5,1560,237.5,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,228.61,1080,228.61,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,251.5,1872,251.5,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,207.93,1230,207.93,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Caged,1,White,Gradeable Nest Run,National,National,FOB,268.0,780,258.0,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Caged,1,Brown,Gradeable Nest Run,National,National,FOB,167.0,576,167.0,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Caged,Extra Large,White,Graded Loose,National,National,FOB,257.73,8580,255.57,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,240.5,420,239.67,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Caged,Jumbo,White,Graded Loose,National,National,FOB,257.96,1198,280.0,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Caged,Large,White,Graded Loose,National,National,FOB,262.55,39594,257.95,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Caged,Large,Brown,Graded Loose,National,National,FOB,235.5,1140,234.67,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Caged,Medium,White,Graded Loose,National,National,FOB,228.67,4932,228.67,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Free-Range,1,Brown,Gradeable Nest Run,National,National,FOB,,,200.0,,Cents Per Dozen,30-Dozen Cases
2025-06-06,Free-Range,Medium,Brown,Graded Loose,National,National,FOB,200.0,720,,,Cents Per Dozen,30-Dozen Cases
2025-06-06,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,251.0,780,251.0,,Cents Per Dozen,30-Dozen Cases
2025-06-06,USDA Organic,Large,Brown,Graded Loose,National,National,FOB,279.0,1560,279.0,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Cage-Free,2,White,Gradeable Nest Run,National,National,FOB,190.0,3120,,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,271.43,5460,271.43,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,260.0,780,260.0,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,235.0,150,235.0,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Cage-Free,Jumbo,Brown,Graded Loose,California,California,Delivered,297.0,538,,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Cage-Free,Large,White,Graded Loose,California,California,Delivered,276.43,6450,278.61,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Cage-Free,Large,White,Graded Loose,National,National,FOB,240.0,810,240.0,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,240.0,780,237.5,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,225.0,300,228.61,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,248.97,1806,251.5,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,225.0,390,207.93,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Caged,1,White,Gradeable Nest Run,National,National,FOB,263.5,3120,268.0,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Caged,1,Brown,Gradeable Nest Run,National,National,FOB,167.0,576,167.0,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Caged,Extra Large,White,Graded Loose,National,National,FOB,267.0,11700,257.73,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,240.5,420,240.5,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Caged,Jumbo,White,Graded Loose,National,National,FOB,257.96,1198,257.96,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Caged,Large,White,Graded Loose,National,National,FOB,264.9,59022,262.55,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Caged,Large,Brown,Graded Loose,National,National,FOB,235.5,1140,235.5,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Caged,Medium,White,Graded Loose,National,National,FOB,226.11,8292,228.67,,Cents Per Dozen,30-Dozen Cases
2025-06-09,Free-Range,Medium,Brown,Graded Loose,National,National,FOB,200.0,720,200.0,,Cents Per Dozen,30-Dozen Cases
2025-06-09,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,251.0,780,251.0,,Cents Per Dozen,30-Dozen Cases
2025-06-09,USDA Organic,Large,Brown,Graded Loose,California,California,Delivered,301.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-06-09,USDA Organic,Large,Brown,Graded Loose,National,National,FOB,279.0,1560,279.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Cage-Free,2,White,Gradeable Nest Run,National,National,FOB,190.0,3120,190.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,293.29,2730,271.43,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Cage-Free,Extra Large,White,Graded Loose,National,National,FOB,257.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,260.0,780,260.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,235.0,150,235.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Cage-Free,Jumbo,Brown,Graded Loose,California,California,Delivered,297.0,538,297.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Cage-Free,Large,White,Graded Loose,California,California,Delivered,292.29,7068,276.43,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Cage-Free,Large,White,Graded Loose,National,National,FOB,,,240.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,240.0,780,240.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,225.0,300,225.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,264.0,870,248.97,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,225.0,390,225.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Caged,1,White,Gradeable Nest Run,National,National,FOB,263.5,3120,263.5,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Caged,1,Brown,Gradeable Nest Run,National,National,FOB,167.0,576,167.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Caged,Extra Large,White,Graded Loose,National,National,FOB,268.27,11700,267.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,240.5,420,240.5,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Caged,Jumbo,White,Graded Loose,National,National,FOB,255.72,1918,257.96,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Caged,Large,White,Graded Loose,National,National,FOB,265.05,56988,264.9,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Caged,Large,Brown,Graded Loose,National,National,FOB,235.5,1140,235.5,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Caged,Medium,White,Graded Loose,National,National,FOB,228.39,9156,226.11,,Cents Per Dozen,30-Dozen Cases
2025-06-10,Free-Range,Medium,Brown,Graded Loose,National,National,FOB,200.0,720,200.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,251.0,780,251.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,USDA Organic,Large,Brown,Graded Loose,California,California,Delivered,301.0,780,301.0,,Cents Per Dozen,30-Dozen Cases
2025-06-10,USDA Organic,Large,Brown,Graded Loose,National,National,FOB,279.0,1560,279.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Cage-Free,2,White,Gradeable Nest Run,National,National,FOB,190.0,3120,190.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,292.14,2730,293.29,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Cage-Free,Extra Large,White,Graded Loose,National,National,FOB,271.0,1560,257.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Cage-Free,Extra Large,Brown,Graded Loose,California,California,Delivered,,,260.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,,,235.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Cage-Free,Jumbo,Brown,Graded Loose,California,California,Delivered,297.0,538,297.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Cage-Free,Large,White,Graded Loose,California,California,Delivered,293.88,6822,292.29,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,240.0,780,240.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Cage-Free,Large,Brown,Graded Loose,National,National,FOB,,,225.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,246.38,1806,264.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Cage-Free,Medium,White,Graded Loose,National,National,FOB,210.0,936,,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Cage-Free,Medium,Brown,Graded Loose,National,National,FOB,,,225.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Caged,1,White,Gradeable Nest Run,National,National,FOB,253.17,4680,263.5,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Caged,1,Brown,Gradeable Nest Run,National,National,FOB,,,167.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Caged,Extra Large,White,Graded Loose,National,National,FOB,270.36,10920,268.27,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,243.0,450,240.5,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Caged,Jumbo,White,Graded Loose,National,National,FOB,255.72,1918,255.72,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Caged,Large,White,Graded Loose,National,National,FOB,265.91,50418,265.05,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Caged,Large,Brown,Graded Loose,National,National,FOB,238.0,1110,235.5,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Caged,Medium,White,Graded Loose,National,National,FOB,230.24,8148,228.39,,Cents Per Dozen,30-Dozen Cases
2025-06-11,Free-Range,Medium,Brown,Graded Loose,National,National,FOB,200.0,720,200.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,251.0,780,251.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,USDA Organic,Large,Brown,Graded Loose,California,California,Delivered,301.0,780,301.0,,Cents Per Dozen,30-Dozen Cases
2025-06-11,USDA Organic,Large,Brown,Graded Loose,National,National,FOB,279.0,1560,279.0,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,200.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Cage-Free,2,White,Gradeable Nest Run,National,National,FOB,190.0,3120,190.0,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,295.77,5070,292.14,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Cage-Free,Extra Large,White,Graded Loose,National,National,FOB,271.0,1560,271.0,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Cage-Free,Jumbo,Brown,Graded Loose,California,California,Delivered,297.0,538,297.0,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Cage-Free,Large,White,Graded Loose,California,California,Delivered,292.86,7542,293.88,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Cage-Free,Large,White,Graded Loose,National,National,FOB,286.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,,,240.0,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,246.38,1806,246.38,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Cage-Free,Medium,White,Graded Loose,National,National,FOB,210.0,936,210.0,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Caged,1,White,Gradeable Nest Run,National,National,FOB,253.17,4680,253.17,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Caged,Extra Large,White,Graded Loose,National,National,FOB,274.19,12480,270.36,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,243.0,240,243.0,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Caged,Jumbo,White,Graded Loose,National,National,FOB,246.26,1380,255.72,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Caged,Large,White,Graded Loose,National,National,FOB,265.65,39228,265.91,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Caged,Large,Brown,Graded Loose,National,National,FOB,238.0,540,238.0,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Caged,Medium,White,Graded Loose,National,National,FOB,228.99,8784,230.24,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Free-Range,Medium,Brown,Graded Loose,California,California,Delivered,228.0,720,,,Cents Per Dozen,30-Dozen Cases
2025-06-12,Free-Range,Medium,Brown,Graded Loose,National,National,FOB,200.0,720,200.0,,Cents Per Dozen,30-Dozen Cases
2025-06-12,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,,,251.0,,Cents Per Dozen,30-Dozen Cases
2025-06-12,USDA Organic,Large,Brown,Graded Loose,California,California,Delivered,301.0,780,301.0,,Cents Per Dozen,30-Dozen Cases
2025-06-12,USDA Organic,Large,Brown,Graded Loose,National,National,FOB,,,279.0,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Cage-Free,1,Brown,Gradeable Nest Run,National,National,FOB,200.0,780,200.0,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Cage-Free,2,White,Gradeable Nest Run,National,National,FOB,190.0,3120,190.0,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,297.55,4290,295.77,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Cage-Free,Extra Large,White,Graded Loose,National,National,FOB,271.0,1560,271.0,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Cage-Free,Jumbo,Brown,Graded Loose,California,California,Delivered,297.0,538,297.0,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Cage-Free,Large,White,Graded Loose,California,California,Delivered,292.86,7542,292.86,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Cage-Free,Large,White,Graded Loose,National,National,FOB,286.0,780,286.0,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Cage-Free,Large,Brown,Graded Loose,California,California,Delivered,260.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,230.0,936,246.38,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Cage-Free,Medium,White,Graded Loose,National,National,FOB,210.0,936,210.0,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Caged,1,White,Gradeable Nest Run,National,National,FOB,250.2,3900,253.17,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Caged,Extra Large,White,Graded Loose,National,National,FOB,274.94,14040,274.19,,Cents Per Dozen,30-Dozen Cases
2025-06-13,Caged,Extra Large,Brown,Graded Loose,National,National,FOB,243.0,240,243.0,,Cents Per Dozen,30-Dozen Cases
