report_date,region,stores,feature_rate,activity_index,last_week_feature,last_year_feature,last_week_activity,last_year_activity
2022-07-15,Hawaii,100,2.9,3.0,,19.0,,20.0
2022-07-15,Midwest,6100,17.2,1087.0,16.0,29.9,1028.0,3286.0
2022-07-15,National,29200,15.2,4770.0,16.7,32.3,4833.0,13990.0
2022-07-15,Northeast,5500,22.3,1319.0,21.8,49.7,1322.0,4532.0
2022-07-15,Northwest,1300,58.0,754.0,61.4,11.0,798.0,238.0
2022-07-15,Southcentral,4900,3.9,179.0,15.0,34.2,737.0,1583.0
2022-07-15,Southeast,7400,12.6,1148.0,12.1,22.3,686.0,2451.0
2022-07-15,Southwest,3800,7.4,280.0,6.6,36.5,251.0,1913.0
2022-07-22,Midwest,6100,15.2,929.0,17.2,27.4,1087.0,2009.0
2022-07-22,National,29200,13.1,3914.0,15.2,24.3,4770.0,8658.0
2022-07-22,Northeast,5500,25.0,1425.0,22.3,32.1,1319.0,2297.0
2022-07-22,Northwest,1300,53.8,700.0,58.0,14.2,754.0,184.0
2022-07-22,Southcentral,4900,2.8,138.0,3.9,30.9,179.0,1917.0
2022-07-22,Southeast,7400,5.9,479.0,12.6,11.9,1148.0,1098.0
2022-07-22,Southwest,3800,6.4,243.0,7.4,27.3,280.0,1167.0
2022-07-29,Midwest,6100,17.4,921.0,15.2,28.5,929.0,2540.0
2022-07-29,National,29200,14.8,4488.0,13.1,25.8,3914.0,10499.0
2022-07-29,Northeast,5500,26.4,1781.0,25.0,43.4,1425.0,2736.0
2022-07-29,Northwest,1300,52.5,682.0,53.8,12.2,700.0,264.0
2022-07-29,Southcentral,4900,1.9,93.0,2.8,19.7,138.0,1487.0
2022-07-29,Southeast,7400,10.1,715.0,5.9,13.9,479.0,1484.0
2022-07-29,Southwest,3800,7.8,296.0,6.4,32.1,243.0,1942.0
2022-08-05,Hawaii,100,19.0,20.0,,,,
2022-08-05,Midwest,6100,12.7,774.0,17.4,38.4,921.0,1965.0
2022-08-05,National,29200,11.9,4095.0,14.8,36.4,4488.0,11410.0
2022-08-05,Northeast,5500,27.7,1950.0,26.4,44.5,1781.0,3119.0
2022-08-05,Southcentral,4900,13.5,723.0,1.9,39.5,93.0,2537.0
2022-08-05,Southeast,7400,5.8,549.0,10.1,19.6,715.0,1478.0
2022-08-05,Southwest,3800,2.1,79.0,7.8,41.3,296.0,1710.0
2022-08-12,Hawaii,100,24.8,26.0,19.0,24.8,20.0,26.0
2022-08-12,Midwest,6100,6.3,450.0,12.7,46.5,774.0,3797.0
2022-08-12,National,29200,12.4,3971.0,11.9,36.1,4095.0,13977.0
2022-08-12,Northeast,5500,17.2,1039.0,27.7,36.3,1950.0,2162.0
2022-08-12,Northwest,1300,52.5,682.0,,11.6,,236.0
2022-08-12,Southcentral,4900,15.1,1153.0,13.5,38.0,723.0,2531.0
2022-08-12,Southeast,7400,6.9,482.0,5.8,34.5,549.0,3675.0
2022-08-12,Southwest,3800,9.0,139.0,2.1,29.1,79.0,1596.0
2022-08-19,Alaska,100,,11.0,,11.0,,11.0
2022-08-19,Hawaii,100,24.8,23.0,24.8,,26.0,
2022-08-19,Midwest,6100,23.1,1413.0,6.3,34.9,450.0,2811.0
2022-08-19,National,29200,17.8,6519.0,12.4,28.5,3971.0,12398.0
2022-08-19,Northeast,5500,22.3,1250.0,17.2,40.9,1039.0,3643.0
2022-08-19,Northwest,1300,54.1,798.0,52.5,12.2,682.0,169.0
2022-08-19,Southcentral,4900,2.4,618.0,15.1,30.3,1153.0,2009.0
2022-08-19,Southeast,7400,7.7,1137.0,6.9,15.9,482.0,1855.0
2022-08-19,Southwest,3800,30.0,1269.0,9.0,29.4,139.0,2030.0
2022-08-26,Midwest,6100,6.5,198.0,23.1,41.5,1413.0,3286.0
2022-08-26,National,29200,10.7,2220.0,17.8,35.2,6519.0,12830.0
2022-08-26,Northeast,5500,18.6,1186.0,22.3,32.1,1250.0,2175.0
2022-08-26,Southcentral,4900,16.1,124.0,2.4,31.3,618.0,1441.0
2022-08-26,Southeast,7400,6.5,408.0,7.7,33.1,1137.0,3250.0
2022-08-26,Southwest,3800,11.7,304.0,30.0,49.0,1269.0,2530.0
2022-09-02,Alaska,100,37.0,,,15.0,,15.0
2022-09-02,Midwest,6100,5.4,259.0,6.5,21.9,198.0,1418.0
2022-09-02,National,29200,6.7,2083.0,10.7,20.8,2220.0,7731.0
2022-09-02,Northeast,5500,11.9,425.0,18.6,42.2,1186.0,3500.0
2022-09-02,Southcentral,4900,13.3,1100.0,16.1,9.2,124.0,225.0
2022-09-02,Southeast,7400,3.5,262.0,6.5,23.1,408.0,2361.0
2022-09-02,Southwest,3800,1.0,37.0,11.7,4.5,304.0,147.0
2022-09-09,Midwest,6100,6.2,389.0,5.4,34.0,259.0,2777.0
2022-09-09,National,29200,9.3,2608.0,6.7,31.4,2083.0,12324.0
2022-09-09,Northeast,5500,7.5,412.0,11.9,29.7,425.0,2494.0
2022-09-09,Northwest,1300,53.6,697.0,,11.7,,263.0
2022-09-09,Southcentral,4900,0.5,24.0,13.3,34.9,1100.0,2098.0
2022-09-09,Southeast,7400,7.5,441.0,3.5,22.7,262.0,2468.0
2022-09-09,Southwest,3800,17.0,645.0,1.0,49.6,37.0,2538.0
2022-09-16,Alaska,100,11.0,11.0,,11.0,,11.0
2022-09-16,Midwest,6100,31.8,1919.0,6.2,28.7,389.0,2020.0
2022-09-16,National,29200,19.1,5511.0,9.3,35.6,2608.0,11220.0
2022-09-16,Northeast,5500,15.9,854.0,7.5,36.8,412.0,2984.0
2022-09-16,Northwest,1300,8.9,116.0,53.6,67.8,697.0,882.0
2022-09-16,Southcentral,4900,22.3,1055.0,0.5,28.6,24.0,1306.0
2022-09-16,Southeast,7400,9.7,721.0,7.5,35.8,441.0,2824.0
2022-09-16,Southwest,3800,22.0,835.0,17.0,43.4,645.0,1239.0
2022-09-23,Hawaii,100,19.0,,,,,
2022-09-23,Midwest,6100,10.0,322.0,31.8,15.6,1919.0,1338.0
2022-09-23,National,29200,11.5,2464.0,19.1,15.4,5511.0,6021.0
2022-09-23,Northeast,5500,6.2,173.0,15.9,29.5,854.0,2526.0
2022-09-23,Northwest,1300,1.2,,8.9,3.8,116.0,50.0
2022-09-23,Southcentral,4900,13.3,526.0,22.3,5.1,1055.0,251.0
2022-09-23,Southeast,7400,10.5,721.0,9.7,9.3,721.0,1083.0
2022-09-23,Southwest,3800,24.7,722.0,22.0,24.7,835.0,927.0
2022-09-30,Midwest,6100,13.8,1295.0,10.0,36.9,322.0,2524.0
2022-09-30,National,29200,15.5,4987.0,11.5,29.4,2464.0,11509.0
2022-09-30,Northeast,5500,18.0,968.0,6.2,39.9,173.0,3407.0
2022-09-30,Southcentral,4900,25.9,1150.0,13.3,27.3,526.0,2335.0
2022-09-30,Southeast,7400,9.4,840.0,10.5,16.0,721.0,1583.0
2022-09-30,Southwest,3800,19.3,734.0,24.7,36.5,722.0,1424.0
2022-10-07,Hawaii,100,19.0,20.0,,,,
2022-10-07,Midwest,6100,9.6,497.0,13.8,32.1,1295.0,1725.0
2022-10-07,National,29200,10.5,2943.0,15.5,27.2,4987.0,8061.0
2022-10-07,Northeast,5500,15.3,942.0,18.0,43.1,968.0,3021.0
2022-10-07,Northwest,1300,1.2,16.0,,61.6,,801.0
2022-10-07,Southcentral,4900,13.8,558.0,25.9,23.1,1150.0,1109.0
2022-10-07,Southeast,7400,3.1,229.0,9.4,12.5,840.0,927.0
2022-10-07,Southwest,3800,18.2,681.0,19.3,19.9,734.0,755.0
2022-10-21,Midwest,6100,10.0,467.0,,18.7,,1222.0
2022-10-21,National,29200,6.8,1988.0,,18.6,,7126.0
2022-10-21,Northeast,5500,13.8,963.0,,20.9,,1861.0
2022-10-21,Southcentral,4900,11.7,510.0,,21.6,,1653.0
2022-10-21,Southeast,7400,0.1,10.0,,21.1,,1780.0
2022-10-21,Southwest,3800,1.0,38.0,,12.3,,558.0
2022-10-28,Midwest,6100,8.3,509.0,10.0,6.2,467.0,332.0
2022-10-28,National,29200,8.2,2392.0,6.8,26.0,1988.0,8401.0
2022-10-28,Northeast,5500,11.8,603.0,13.8,36.3,963.0,2372.0
2022-10-28,Northwest,1300,52.5,682.0,,13.4,,190.0
2022-10-28,Southcentral,4900,3.1,115.0,11.7,28.4,510.0,1429.0
2022-10-28,Southeast,7400,2.0,103.0,0.1,30.9,10.0,2703.0
2022-10-28,Southwest,3800,6.9,380.0,1.0,34.7,38.0,1318.0
2022-11-04,Midwest,6100,15.6,1126.0,8.3,37.6,509.0,3087.0
2022-11-04,National,29200,7.4,2613.0,8.2,33.8,2392.0,14743.0
2022-11-04,Northeast,5500,8.1,533.0,11.8,38.6,603.0,3058.0
2022-11-04,Southcentral,4900,2.7,106.0,3.1,30.5,115.0,2465.0
2022-11-04,Southeast,7400,5.4,619.0,2.0,30.5,103.0,2523.0
2022-11-04,Southwest,3800,6.0,229.0,6.9,39.4,380.0,3189.0
2022-11-10,Midwest,6100,2.6,169.0,,,,
2022-11-10,National,29200,6.7,2517.0,,,,
2022-11-10,Northeast,5500,14.4,1169.0,,,,
2022-11-10,Southcentral,4900,12.5,526.0,,,,
2022-11-10,Southeast,7400,4.4,579.0,,,,
2022-11-10,Southwest,3800,1.9,74.0,,,,
2022-11-18,Midwest,6100,1.5,251.0,,37.4,,2691.0
2022-11-18,National,29200,5.8,1672.0,,42.9,,14295.0
2022-11-18,Northeast,5500,13.9,1056.0,,43.0,,3550.0
2022-11-18,Northwest,1300,1.2,16.0,,69.1,,919.0
2022-11-18,Southcentral,4900,3.3,67.0,,41.3,,2585.0
2022-11-18,Southeast,7400,5.6,173.0,,41.1,,2639.0
2022-11-18,Southwest,3800,6.6,109.0,,49.8,,1891.0
2022-11-25,Midwest,6100,2.7,178.0,1.5,36.1,251.0,3449.0
2022-11-25,National,29200,5.4,2034.0,5.8,34.5,1672.0,14091.0
2022-11-25,Northeast,5500,14.1,986.0,13.9,48.1,1056.0,2906.0
2022-11-25,Southcentral,4900,3.8,184.0,3.3,24.7,67.0,2046.0
2022-11-25,Southeast,7400,4.2,544.0,5.6,25.3,173.0,2945.0
2022-11-25,Southwest,3800,3.7,142.0,6.6,31.8,109.0,1821.0
2022-12-02,Midwest,6100,0.3,20.0,2.7,31.5,178.0,2096.0
2022-12-02,National,29200,4.0,955.0,5.4,35.5,2034.0,14741.0
2022-12-02,Northeast,5500,8.6,484.0,14.1,49.0,986.0,4315.0
2022-12-02,Northwest,1300,0.2,3.0,,70.0,,1598.0
2022-12-02,Southcentral,4900,1.0,47.0,3.8,30.2,184.0,2455.0
2022-12-02,Southeast,7400,4.5,118.0,4.2,30.8,544.0,2699.0
2022-12-02,Southwest,3800,7.4,283.0,3.7,27.5,142.0,1547.0
2022-12-09,Alaska,100,,15.0,,14.0,,22.0
2022-12-09,Hawaii,100,2.9,3.0,,5.7,,
2022-12-09,Midwest,6100,5.0,270.0,0.3,40.2,20.0,3740.0
2022-12-09,National,29200,2.3,648.0,4.0,43.1,955.0,16101.0
2022-12-09,Northeast,5500,4.8,146.0,8.6,44.7,484.0,2554.0
2022-12-09,Southcentral,4900,,,1.0,43.9,47.0,2823.0
2022-12-09,Southeast,7400,,,4.5,43.0,118.0,4421.0
2022-12-09,Southwest,3800,2.3,214.0,7.4,38.0,283.0,1600.0
2023-01-13,Hawaii,100,28.6,,,47.6,,20.0
2023-01-13,Midwest,6100,0.6,36.0,,28.2,,3145.0
2023-01-13,National,29200,6.8,2016.0,,32.2,,15727.0
2023-01-13,Northeast,5500,8.8,547.0,,31.2,,2783.0
2023-01-13,Southeast,7400,13.9,1031.0,,32.0,,3781.0
2023-01-13,Southwest,3800,10.6,402.0,,34.6,,2735.0
2023-01-20,Midwest,6100,,12.0,0.6,36.6,36.0,3852.0
2023-01-20,National,29200,1.2,359.0,6.8,37.4,2016.0,14308.0
2023-01-20,Northeast,5500,4.9,270.0,8.8,36.8,547.0,2205.0
2023-01-20,Southeast,7400,0.2,17.0,13.9,35.7,1031.0,3056.0
2023-01-20,Southwest,3800,1.6,60.0,10.6,40.6,402.0,2187.0
2023-01-27,Midwest,6100,0.6,39.0,,35.8,12.0,3249.0
2023-01-27,National,29200,0.6,185.0,1.2,33.7,359.0,14273.0
2023-01-27,Northeast,5500,2.7,146.0,4.9,42.9,270.0,2377.0
2023-02-10,National,29200,0.5,152.0,,15.5,,4520.0
2023-02-10,Northeast,5500,2.8,152.0,,39.7,,2289.0
2023-02-17,Midwest,6100,1.7,116.0,,34.1,,3821.0
2023-02-17,National,29200,2.5,999.0,0.5,41.4,152.0,18245.0
2023-02-17,Northeast,5500,3.3,182.0,2.8,40.1,152.0,2916.0
2023-02-17,Southcentral,4900,3.3,269.0,,36.5,,2479.0
2023-02-17,Southeast,7400,3.6,432.0,,51.0,,6204.0
2023-02-24,Alaska,100,,,,11.0,,22.0
2023-02-24,Midwest,6100,2.3,138.0,1.7,39.7,116.0,3090.0
2023-02-24,National,29200,1.6,533.0,2.5,33.9,999.0,13491.0
2023-02-24,Northeast,5500,5.3,371.0,3.3,39.1,182.0,2354.0
2023-02-24,Southcentral,4900,0.5,24.0,3.3,28.7,269.0,1908.0
2023-03-03,Midwest,6100,3.0,260.0,2.3,34.1,138.0,2423.0
2023-03-03,National,29200,1.3,467.0,1.6,33.7,533.0,10712.0
2023-03-03,Northeast,5500,3.7,201.0,5.3,43.9,371.0,3244.0
2023-03-03,Southcentral,4900,0.1,6.0,0.5,32.1,24.0,1504.0
2023-03-10,Midwest,6100,3.0,185.0,3.0,34.2,260.0,2011.0
2023-03-10,National,29200,2.1,671.0,1.3,33.8,467.0,9929.0
2023-03-10,Northeast,5500,2.5,139.0,3.7,38.8,201.0,2375.0
2023-03-10,Southcentral,4900,2.0,96.0,0.1,31.0,6.0,1528.0
2023-03-10,Southeast,7400,0.2,12.0,,31.6,,2327.0
2023-03-10,Southwest,3800,4.7,239.0,,24.5,,823.0
2023-03-17,Midwest,6100,3.3,201.0,3.0,32.8,185.0,2638.0
2023-03-17,National,29200,2.6,762.0,2.1,33.2,671.0,11329.0
2023-03-17,Northeast,5500,2.9,161.0,2.5,43.6,139.0,2678.0
2023-03-17,Southcentral,4900,3.0,145.0,2.0,25.2,96.0,1804.0
2023-03-17,Southeast,7400,2.9,218.0,0.2,20.7,12.0,2018.0
2023-03-17,Southwest,3800,1.0,37.0,4.7,43.3,239.0,1284.0
2023-03-24,Hawaii,100,,13.0,,2.9,,3.0
2023-03-24,National,29200,0.5,210.0,2.6,19.5,762.0,8346.0
2023-03-24,Northeast,5500,1.4,77.0,2.9,38.6,161.0,3540.0
2023-03-24,Southwest,3800,1.9,120.0,1.0,7.3,37.0,97.0
2023-03-31,Midwest,6100,0.7,43.0,,26.1,,2188.0
2023-03-31,National,29200,4.6,1006.0,0.5,32.7,210.0,12246.0
2023-03-31,Northeast,5500,7.9,168.0,1.4,34.1,77.0,2417.0
2023-03-31,Southcentral,4900,11.8,577.0,,29.5,,1327.0
2023-03-31,Southeast,7400,4.0,218.0,,34.2,,2920.0
2023-04-07,Midwest,6100,2.7,165.0,0.7,32.1,43.0,2021.0
2023-04-07,National,29200,1.0,306.0,4.6,37.7,1006.0,12040.0
2023-04-07,Northeast,5500,2.5,138.0,7.9,39.9,168.0,2032.0
2023-04-07,Southcentral,4900,0.1,3.0,11.8,27.9,577.0,1668.0
2023-04-07,Southeast,7400,,,4.0,42.0,218.0,4203.0
2023-04-14,Midwest,6100,1.6,98.0,2.7,25.8,165.0,1552.0
2023-04-14,National,29200,1.5,413.0,1.0,25.4,306.0,8104.0
2023-04-14,Northeast,5500,1.4,77.0,2.5,31.6,138.0,2010.0
2023-04-14,Southcentral,4900,2.5,124.0,0.1,20.8,3.0,1011.0
2023-04-14,Southwest,3800,4.0,114.0,,21.5,,818.0
2023-04-21,Midwest,6100,4.1,248.0,1.6,12.1,98.0,827.0
2023-04-21,National,29200,2.4,774.0,1.5,10.8,413.0,4131.0
2023-04-21,Northeast,5500,4.1,303.0,1.4,12.7,77.0,934.0
2023-04-21,Southeast,7400,3.0,223.0,,4.4,,354.0
2023-04-28,Midwest,6100,3.7,236.0,4.1,,248.0,
2023-04-28,National,29200,2.9,859.0,2.4,,774.0,
2023-04-28,Northeast,5500,0.8,45.0,4.1,,303.0,
2023-04-28,Southcentral,4900,2.9,144.0,,,,
2023-04-28,Southeast,7400,2.9,218.0,3.0,,223.0,
2023-04-28,Southwest,3800,5.7,216.0,,,,
2023-05-05,Midwest,6100,14.9,908.0,3.7,25.9,236.0,1648.0
2023-05-05,National,29200,7.5,2193.0,2.9,23.3,859.0,7203.0
2023-05-05,Northeast,5500,1.3,69.0,0.8,29.4,45.0,2056.0
2023-05-05,Southcentral,4900,10.4,510.0,2.9,8.1,144.0,339.0
2023-05-05,Southeast,7400,0.6,48.0,2.9,15.1,218.0,1115.0
2023-05-05,Southwest,3800,17.3,658.0,5.7,32.2,216.0,1225.0
2023-05-12,Midwest,6100,16.1,1067.0,14.9,20.3,908.0,1268.0
2023-05-12,National,29200,10.6,3002.0,7.5,8.1,2193.0,2521.0
2023-05-12,Northeast,5500,2.6,145.0,1.3,9.1,69.0,729.0
2023-05-12,Southcentral,4900,22.7,1113.0,10.4,3.2,510.0,158.0
2023-05-12,Southeast,7400,9.1,677.0,0.6,5.0,48.0,260.0
2023-05-12,Southwest,3800,4.7,,17.3,,658.0,
2023-05-19,Midwest,6100,6.6,361.0,16.1,6.4,1067.0,444.0
2023-05-19,National,29200,4.4,1444.0,10.6,6.1,3002.0,1846.0
2023-05-19,Northeast,5500,5.7,336.0,2.6,10.0,145.0,552.0
2023-05-19,Southcentral,4900,1.0,48.0,22.7,4.7,1113.0,229.0
2023-05-19,Southeast,7400,5.8,645.0,9.1,2.5,677.0,185.0
2023-05-19,Southwest,3800,2.4,54.0,4.7,10.6,,401.0
2023-05-26,Midwest,6100,4.0,183.0,6.6,5.9,361.0,361.0
2023-05-26,National,29200,4.4,1132.0,4.4,4.2,1444.0,1128.0
2023-05-26,Northeast,5500,2.2,122.0,5.7,11.7,336.0,538.0
2023-05-26,Southcentral,4900,10.4,510.0,1.0,2.6,48.0,128.0
2023-05-26,Southeast,7400,5.3,317.0,5.8,1.2,645.0,86.0
2023-06-09,Midwest,6100,8.6,485.0,,29.6,,1659.0
2023-06-09,National,29200,6.4,1945.0,,19.4,,5631.0
2023-06-09,Northeast,5500,15.0,784.0,,14.8,,1005.0
2023-06-09,Northwest,1300,0.9,12.0,,54.3,,706.0
2023-06-09,Southcentral,4900,1.7,36.0,,16.1,,729.0
2023-06-09,Southeast,7400,3.1,436.0,,17.6,,1292.0
2023-06-09,Southwest,3800,5.1,192.0,,6.3,,240.0
2023-06-16,Alaska,100,11.0,11.0,,,,
2023-06-16,Midwest,6100,5.2,315.0,8.6,12.5,485.0,831.0
2023-06-16,National,29200,15.7,4413.0,6.4,8.2,1945.0,2425.0
2023-06-16,Northeast,5500,6.0,328.0,15.0,12.1,784.0,631.0
2023-06-16,Northwest,1300,59.8,777.0,0.9,0.3,12.0,4.0
2023-06-16,Southcentral,4900,10.8,529.0,1.7,2.4,36.0,90.0
2023-06-16,Southeast,7400,9.2,682.0,3.1,8.0,436.0,589.0
2023-06-16,Southwest,3800,51.3,1771.0,5.1,6.4,192.0,280.0
2023-06-23,Hawaii,100,,30.0,,,,
2023-06-23,Midwest,6100,15.6,975.0,5.2,12.6,315.0,781.0
2023-06-23,National,29200,17.8,5883.0,15.7,14.0,4413.0,4616.0
2023-06-23,Northeast,5500,10.1,851.0,6.0,16.9,328.0,851.0
2023-06-23,Northwest,1300,54.1,682.0,59.8,53.7,777.0,698.0
2023-06-23,Southcentral,4900,12.5,557.0,10.8,14.7,529.0,666.0
2023-06-23,Southeast,7400,13.4,986.0,9.2,9.6,682.0,1363.0
2023-06-23,Southwest,3800,36.1,2090.0,51.3,6.8,1771.0,257.0
2023-06-30,Hawaii,100,28.6,30.0,,,30.0,
2023-06-30,Midwest,6100,2.5,152.0,15.6,13.0,975.0,778.0
2023-06-30,National,29200,4.8,1649.0,17.8,8.1,5883.0,1732.0
2023-06-30,Northeast,5500,10.8,615.0,10.1,22.7,851.0,799.0
2023-06-30,Southcentral,4900,2.2,108.0,12.5,2.7,557.0,45.0
2023-06-30,Southeast,7400,6.2,680.0,13.4,1.7,986.0,53.0
2023-06-30,Southwest,3800,1.7,64.0,36.1,1.5,2090.0,57.0
2023-07-07,Hawaii,100,28.6,30.0,28.6,,30.0,
2023-07-07,Midwest,6100,4.4,271.0,2.5,16.0,152.0,1028.0
2023-07-07,National,29200,6.8,1982.0,4.8,16.7,1649.0,4833.0
2023-07-07,Northeast,5500,4.1,225.0,10.8,21.8,615.0,1322.0
2023-07-07,Southcentral,4900,14.1,692.0,2.2,15.0,108.0,737.0
2023-07-07,Southeast,7400,4.9,362.0,6.2,12.1,680.0,686.0
2023-07-07,Southwest,3800,10.6,402.0,1.7,6.6,64.0,251.0
2023-07-14,Midwest,6100,7.4,451.0,4.4,17.2,271.0,1087.0
2023-07-14,National,29200,8.6,2542.0,6.8,15.2,1982.0,4770.0
2023-07-14,Northeast,5500,12.3,742.0,4.1,22.3,225.0,1319.0
2023-07-14,Northwest,1300,0.3,4.0,,58.0,,754.0
2023-07-14,Southcentral,4900,12.5,590.0,14.1,3.9,692.0,179.0
2023-07-14,Southeast,7400,9.1,670.0,4.9,12.6,362.0,1148.0
2023-07-14,Southwest,3800,2.2,85.0,10.6,7.4,402.0,280.0
2023-07-21,Alaska,100,26.0,26.0,,,,
2023-07-21,Hawaii,100,28.6,90.0,,,,
2023-07-21,Midwest,6100,14.3,1148.0,7.4,15.2,451.0,929.0
2023-07-21,National,29200,15.4,5277.0,8.6,13.1,2542.0,3914.0
2023-07-21,Northeast,5500,12.0,1007.0,12.3,25.0,742.0,1425.0
2023-07-21,Northwest,1300,59.8,777.0,0.3,53.8,4.0,700.0
2023-07-21,Southcentral,4900,13.8,711.0,12.5,2.8,590.0,138.0
2023-07-21,Southeast,7400,11.3,836.0,9.1,5.9,670.0,479.0
2023-07-21,Southwest,3800,16.4,682.0,2.2,6.4,85.0,243.0
2023-07-28,Alaska,100,11.0,11.0,26.0,,26.0,
2023-07-28,Hawaii,100,28.6,60.0,28.6,,90.0,
2023-07-28,Midwest,6100,4.9,409.0,14.3,17.4,1148.0,921.0
2023-07-28,National,29200,10.6,3692.0,15.4,14.8,5277.0,4488.0
2023-07-28,Northeast,5500,15.6,797.0,12.0,26.4,1007.0,1781.0
2023-07-28,Northwest,1300,8.5,111.0,59.8,52.5,777.0,682.0
2023-07-28,Southcentral,4900,11.5,561.0,13.8,1.9,711.0,93.0
2023-07-28,Southeast,7400,4.3,318.0,11.3,10.1,836.0,715.0
2023-07-28,Southwest,3800,24.1,1425.0,16.4,7.8,682.0,296.0
2023-08-04,Hawaii,100,47.6,20.0,28.6,19.0,60.0,20.0
2023-08-04,Midwest,6100,5.4,184.0,4.9,12.7,409.0,774.0
2023-08-04,National,29200,7.1,2367.0,10.6,11.9,3692.0,4095.0
2023-08-04,Northeast,5500,3.3,293.0,15.6,27.7,797.0,1950.0
2023-08-04,Northwest,1300,1.2,16.0,8.5,,111.0,
2023-08-04,Southcentral,4900,3.9,142.0,11.5,13.5,561.0,723.0
2023-08-04,Southeast,7400,12.1,1382.0,4.3,5.8,318.0,549.0
2023-08-04,Southwest,3800,10.4,330.0,24.1,2.1,1425.0,79.0
2023-08-11,Alaska,100,11.0,11.0,,,,
2023-08-11,Midwest,6100,25.9,1582.0,5.4,6.3,184.0,450.0
2023-08-11,National,29200,21.1,7713.0,7.1,12.4,2367.0,3971.0
2023-08-11,Northeast,5500,13.4,1005.0,3.3,17.2,293.0,1039.0
2023-08-11,Northwest,1300,59.8,1459.0,1.2,52.5,16.0,682.0
2023-08-11,Southcentral,4900,22.0,1589.0,3.9,15.1,142.0,1153.0
2023-08-11,Southeast,7400,10.2,972.0,12.1,6.9,1382.0,482.0
2023-08-11,Southwest,3800,31.9,1095.0,10.4,9.0,330.0,139.0
2023-08-18,Alaska,100,11.0,,11.0,,11.0,11.0
2023-08-18,Hawaii,100,19.0,20.0,,24.8,,23.0
2023-08-18,Midwest,6100,23.0,808.0,25.9,23.1,1582.0,1413.0
2023-08-18,National,29200,15.7,4993.0,21.1,17.8,7713.0,6519.0
2023-08-18,Northeast,5500,13.1,680.0,13.4,22.3,1005.0,1250.0
2023-08-18,Northwest,1300,8.5,15.0,59.8,54.1,1459.0,798.0
2023-08-18,Southcentral,4900,1.9,47.0,22.0,2.4,1589.0,618.0
2023-08-18,Southeast,7400,11.2,2402.0,10.2,7.7,972.0,1137.0
2023-08-18,Southwest,3800,36.7,1021.0,31.9,30.0,1095.0,1269.0
2023-08-25,Midwest,6100,12.1,738.0,23.0,6.5,808.0,198.0
2023-08-25,National,29200,11.6,4149.0,15.7,10.7,4993.0,2220.0
2023-08-25,Northeast,5500,17.3,1018.0,13.1,18.6,680.0,1186.0
2023-08-25,Northwest,1300,,,8.5,,15.0,
2023-08-25,Southcentral,4900,5.8,230.0,1.9,16.1,47.0,124.0
2023-08-25,Southeast,7400,14.6,1593.0,11.2,6.5,2402.0,408.0
2023-08-25,Southwest,3800,8.9,570.0,36.7,11.7,1021.0,304.0
2023-09-01,Hawaii,100,28.6,,,,,
2023-09-01,Midwest,6100,18.0,1099.0,12.1,5.4,738.0,259.0
2023-09-01,National,29200,18.0,5896.0,11.6,6.7,4149.0,2083.0
2023-09-01,Northeast,5500,12.7,1321.0,17.3,11.9,1018.0,425.0
2023-09-01,Northwest,1300,1.6,21.0,,,,
2023-09-01,Southcentral,4900,28.0,1349.0,5.8,13.3,230.0,1100.0
2023-09-01,Southeast,7400,17.6,1714.0,14.6,3.5,1593.0,262.0
2023-09-01,Southwest,3800,19.0,680.0,8.9,1.0,570.0,37.0
2023-09-08,Hawaii,100,28.6,,28.6,,,
2023-09-08,Midwest,6100,11.0,883.0,18.0,6.2,1099.0,389.0
2023-09-08,National,29200,18.9,6715.0,18.0,9.3,5896.0,2608.0
2023-09-08,Northeast,5500,21.1,2112.0,12.7,7.5,1321.0,412.0
2023-09-08,Northwest,1300,53.6,697.0,1.6,53.6,21.0,697.0
2023-09-08,Southcentral,4900,4.7,179.0,28.0,0.5,1349.0,24.0
2023-09-08,Southeast,7400,27.0,2437.0,17.6,7.5,1714.0,441.0
2023-09-08,Southwest,3800,19.1,719.0,19.0,17.0,680.0,645.0
2023-09-15,Hawaii,100,28.6,,28.6,,,
2023-09-15,Midwest,6100,23.5,1490.0,11.0,31.8,883.0,1919.0
2023-09-15,National,29200,18.5,5483.0,18.9,19.1,6715.0,5511.0
2023-09-15,Northeast,5500,24.5,1396.0,21.1,15.9,2112.0,854.0
2023-09-15,Northwest,1300,1.2,15.0,53.6,8.9,697.0,116.0
2023-09-15,Southcentral,4900,17.4,745.0,4.7,22.3,179.0,1055.0
2023-09-15,Southeast,7400,10.6,1023.0,27.0,9.7,2437.0,721.0
2023-09-15,Southwest,3800,24.7,862.0,19.1,22.0,719.0,835.0
2023-09-22,Midwest,6100,8.7,529.0,23.5,10.0,1490.0,322.0
2023-09-22,National,29200,10.8,4031.0,18.5,11.5,5483.0,2464.0
2023-09-22,Northeast,5500,13.4,1457.0,24.5,6.2,1396.0,173.0
2023-09-22,Northwest,1300,1.2,15.0,1.2,1.2,15.0,
2023-09-22,Southcentral,4900,12.9,630.0,17.4,13.3,745.0,526.0
2023-09-22,Southeast,7400,6.7,730.0,10.6,10.5,1023.0,721.0
2023-09-22,Southwest,3800,19.4,738.0,24.7,24.7,862.0,722.0
2023-09-29,Alaska,100,0.0,0.0,,,,
